id,fen,moves,rating,themes
0iOsa,1k1r3r/1p4b1/pBqp4/N3pbpp/8/1Q3P2/PP2B1PP/3Rn1K1 b - - 3 25,c6c2 b6a7 b8a7 b3b7,2233,attraction discoveredattack mate matein2 middlegame queensideattack sacrifice short
0j8z8,R7/5p1k/1p4pp/3p4/3Pb3/6q1/4Q3/4RK2 w - - 2 38,e2f2 g3h3 f1g1 h3h1,2210,endgame mate matein2 short
0qxsH,2k4r/2pb1pp1/1p3b2/1P5p/1K1nrB2/P5QP/R1P3P1/1N3B1R w - - 2 24,f1d3 d4c6 b4b3 c6a5,2265,cornermate discoveredcheck doublecheck mate matein2 middlegame short
0rfw9,2r5/ppNbp1bp/4pkp1/6N1/5B2/n2P4/PK4PP/5R2 b - - 6 23,a3b5 f4e3 f6e5 g5f7,2220,discoveredattack discoveredcheck mate matein2 middlegame short
0tCXb,3r3r/pppqnpp1/3b2k1/nP1p2N1/3P2P1/2PQ4/P4P2/R1B1R1K1 b - - 2 19,g6f6 g5h7 h8h7 g4g5,2313,mate matein2 middlegame sacrifice short
0uRvJ,6k1/pp6/4N1p1/2pP4/1PP4p/2Q1B3/1P2K1q1/7r w - - 0 31,e2d3 g2f1 d3c2 f1d1,2485,dovetailmate endgame mate matein2 short
0vTaP,4R3/1k6/1p2p2p/4Pn2/2R5/1N3KP1/PP3r2/5r2 w - - 0 37,f3e4 f1e1 e4d3 e1e3,2217,endgame master mate matein2 short
0vrJj,3r1r2/ppkb4/1bpNn1q1/3pQ2p/2B2pP1/P1PP1P1P/1P1N4/2KR1R2 b - - 0 27,d5c4 d6f5 c7c8 f5e7,2276,discoveredattack discoveredcheck mate matein2 middlegame short
0zy61,5k2/1p1q1pbp/2p3pN/p7/2P2Q2/1Pn2P1b/P4P1P/4R2K b - - 0 28,c3a2 f4b8 d7c8 b8d6,2217,mate matein2 middlegame short
10El6,2nr1k1r/p5pp/q2nQp2/3B4/3P1B2/6P1/PP3P1P/4R1K1 b - - 7 24,d8e8 e6f6 g7f6 f4h6,2249,mate matein2 middlegame sacrifice short
12Rup,8/4qpkp/6p1/8/p2N4/2QK2P1/1r5P/8 b - - 13 47,e7b4 d4f5 g7g8 c3g7,2254,discoveredcheck doublecheck endgame mate matein2 short
12ic0,r3k2N/1p3ppp/1p2p3/3p1b2/3n4/P7/1P1NPPPP/R3KB1R w KQq - 0 16,e1c1 a8c8 d2c4 d4b3,2220,mate matein2 middlegame pin short
16jgc,3Q4/p7/P7/6p1/7P/8/4kPK1/5q2 w - - 2 51,g2g3 f1g1 g3h3 g5g4,2276,endgame mate matein2 queenendgame short
18k1j,5Q2/p7/1p2p1r1/3bkp2/4n3/3B4/PP4PP/5R1K w - - 3 28,g2g4 e4f2 h1g1 f2h3,2237,discoveredcheck doublecheck endgame mate matein2 pin short
1A8Xe,8/2R4R/6p1/6kp/7n/1B3P1P/P3rb1K/8 w - - 3 36,c7c2 f2g3 h2g1 e2e1,2215,discoveredcheck doublecheck endgame mate matein2 pillsburysmate short
1BYGq,4r1k1/pp1q1r1p/2pp1pNQ/3PnN2/4n2R/6R1/P1P3PP/6K1 b - - 0 28,e4g3 h6g7 f7g7 f5h6,2264,kingsideattack mate matein2 middlegame sacrifice short
1DmIm,2kr3r/pp1n2pp/1N2p1b1/2b3q1/Q7/2P3BP/PP1R1PP1/2K2B1R b - - 5 20,c5b6 a4c6 b7c6 f1a6,2271,mate matein2 middlegame queensideattack sacrifice short
1Gpdl,8/p4pk1/4rnpN/1p1p4/2pBn3/P1P4P/1P3PPq/2Q1RK2 w - - 2 29,h6g4 e4d2 c1d2 h2h1,2212,mate matein2 middlegame sacrifice short
1J43j,r3kb1r/pp1n1Bp1/2p3pn/4P1Bp/3q3P/PQN5/1P3PP1/R3K2R b KQkq - 1 17,h6f7 b3e6 f8e7 e6e7,2204,mate matein2 middlegame short
1Jile,r2q2kr/pp1nb1pp/3p1n2/6Q1/2B5/4P3/PB1P2PP/R4RK1 b - - 1 17,d6d5 g5d5 f6d5 c4d5,2417,kingsideattack mate matein2 middlegame sacrifice short
1NDEp,r1br1nk1/pp4p1/2p1p1q1/6N1/3PN2Q/5R2/PPP3PP/6K1 b - - 3 20,d8d4 h4h8 g8h8 f3f8,2208,attraction deflection kingsideattack mate matein2 middlegame sacrifice short
1PWVc,6rk/7p/p1n1Qp2/8/2Np4/5qr1/PPP1R2P/R1B3K1 w - - 0 24,h2g3 f3g3 g1f1 g3g1,2225,mate matein2 middlegame short
1Q7pU,r4rk1/pp3p2/7p/2bpN1p1/Qp1n2b1/3B2P1/P2N1qP1/R3R1K1 w - - 0 20,g1f2 d4e2 f2f1 e2g3,2438,deflection discoveredattack discoveredcheck mate matein2 middlegame short
1QFhj,6rr/ppp2Q1p/6P1/4p2P/4kp2/2P5/PP3P2/4K3 b - - 0 29,h7g6 e1e2 f4f3 f7f3,2337,endgame mate matein2 queenrookendgame short
1Qo6k,r1b2rk1/ppq5/2nbpnB1/2pp1p2/3P1P1B/2P1P1R1/PP4PP/RN1Q2K1 b - - 3 15,f6e4 g6f7 g8f7 d1h5,2304,attraction discoveredcheck doublecheck kingsideattack mate matein2 middlegame sacrifice short
1S3RG,r2qrk2/1b1nbppB/4p3/pp1pB1NQ/2pP4/2P1P3/PP3PPP/R3R1K1 b - - 2 16,d7e5 h5f7 e5f7 g5e6,2296,mate matein2 middlegame sacrifice short
1S8XX,8/2pQ1pp1/2B1k2p/4bq1P/8/6P1/5PK1/q7 b - - 3 41,e6f6 d7d8 f6e6 c6d5,2224,endgame mate matein2 short
1U1Ad,8/P1R2pk1/7p/4R3/6PK/r4r2/2P4P/8 w - - 0 44,g4g5 f3f4 h4h5 a3h3,2235,endgame mate matein2 rookendgame short
1UXGB,3rq3/3rN1kp/p3Q3/2P1B3/1P6/P3p3/6PP/6K1 b - - 1 31,g7f8 e6h6 f8e7 h6f6,2218,endgame master mate matein2 sacrifice short
1V3G4,8/5pk1/Q5p1/7P/P2q1KP1/1P6/8/8 w - - 1 41,f4g5 d4e3 g5h4 g6g5,2319,endgame mate matein2 queenendgame short
1VdgQ,3r1rk1/ppN3pp/4b3/4Pn1Q/8/6P1/PP3b1P/R1BK1B1R w - - 1 17,d1e2 f5g3 h2g3 e6c4,2263,mate matein2 middlegame morphysmate sacrifice short
1VueZ,5rk1/pp3rp1/4Q1P1/2p5/4q3/P2p1n2/BP1P3P/R1B2RK1 w - - 3 28,g1f2 e4h4 f2e3 h4d4,2305,mate matein2 middlegame short
1W5fC,8/2k1r1p1/7p/p1Np1p2/Bn1P1P2/2P1PKP1/3q2P1/1R2R3 b - - 0 34,b4d3 c5a6 c7d8 b1b8,2440,mate matein2 middlegame pillsburysmate short
1XRLA,r1b1qr2/p1R5/1p3kn1/4ppN1/2B2B2/4PN2/PPP2PP1/2K5 b - - 0 22,f8h8 g5h7 h8h7 f4g5,2398,clearance mate matein2 middlegame sacrifice short
1YqyT,1kr5/1p6/1Q5p/8/KRP5/6P1/8/q7 w - - 20 42,a4b5 c8c5 b6c5 a1a6,2212,endgame mate matein2 sacrifice short
1f0ZM,r1b3k1/p3r2p/1qp1n3/1p1n1Q2/1P1P3R/PB6/6PP/4R1K1 b - - 0 29,e6d4 h4g4 e7g7 e1e8,2225,kingsideattack mate matein2 middlegame short
1fZoJ,r4r2/pp3p1k/6p1/3R3P/6P1/8/PP6/1K5R b - - 0 24,g6h5 d5g5 h5h4 h1h4,2232,endgame mate matein2 pin rookendgame short
1jaFp,2kr1r2/2q5/P3p2p/PQb1P1p1/2p5/6P1/1B1K3P/2R4R w - - 0 30,d2c2 c7h7 c2c3 h7d3,2273,mate matein2 middlegame short
1kehB,2r2r2/p4pk1/4qNp1/1p6/1n1Q4/1P4P1/P6P/2R2R1K b - - 0 30,c8c1 f6e8 g7h6 d4h4,2231,discoveredcheck doublecheck master mate matein2 middlegame short
1ktPM,6k1/p5pp/r7/2p5/b1P5/1KB5/1Pn2PPP/5B1R w - - 15 29,b3a2 a4b3 a2b1 a6a1,2213,discoveredcheck doublecheck endgame mate matein2 pillsburysmate short
1lN9m,1Q6/1p3pkp/5np1/2q5/2P1KP2/1P2R1P1/P5BP/4b3 w - - 1 29,e4f3 c5h5 g3g4 h5g4,2252,endgame mate matein2 short
1nFcQ,5b1r/p1Qnkpp1/1p6/4pq2/4R3/5pPp/PPP2P1P/1K1R4 b - - 0 22,f5e4 c7d6 e7e8 d6d7,2278,endgame mate matein2 short
1oE2g,5r2/p3QP2/1kp5/1p3q2/3Pnb2/1P6/1P3P1P/3KR3 w - - 2 32,e7f8 e4c3 b2c3 f5d3,2240,clearance endgame mate matein2 sacrifice short
1q0ms,7k/4pp1P/3p3B/3P1PN1/3bP2R/4nK2/r1p5/8 b - - 2 40,c2c1q h6g7 d4g7 g5f7,2290,mate matein2 middlegame sacrifice short
1qQAr,6k1/1p1Q1pp1/p2b3p/P2P4/2p5/2B3qP/1PP1r1P1/R3N1K1 w - - 0 27,d7g4 g3f2 g1h1 f2f1,2233,kingsideattack mate matein2 middlegame short
1qQGr,Q3r2r/R1kq4/3p4/2pP3p/1P1P1ppP/2P1b3/1P4PN/7K b - - 3 28,c7b6 a7b7 d7b7 a8a5,2340,clearance collinearmove fork mate matein2 middlegame sacrifice short
1rSiL,r3rbk1/pp1b1Bp1/2p4p/2n2N2/4R3/2P3B1/PP4PP/5R1K b - - 0 30,g8f7 f5e7 d7f5 f1f5,2305,discoveredattack discoveredcheck epaulettemate mate matein2 middlegame short
1vmud,r1b1k2N/ppp3pp/8/2bBn3/5P2/3p2q1/PPP1K3/RNB1Q2R w q - 0 16,e2f1 c8h3 h1h3 g3g1,2206,mate matein2 middlegame sacrifice short
1xWDY,r2rkR2/1bp5/pp2q1Np/4P1p1/6n1/2PB4/PP4PP/3R2K1 b - - 0 24,e8d7 d3b5 d7c8 d1d8,2259,discoveredattack discoveredcheck doublecheck mate matein2 middlegame short
1zld1,2r3k1/p2n1ppp/2Pp4/8/2P1p2P/8/PrKQBPP1/q2R3R w - - 3 25,c2c3 b2b1 d2b2 a1b2,2280,discoveredattack discoveredcheck mate matein2 middlegame short
219IG,R7/2p5/P1Bp2p1/1P1Pp3/1k2P3/1n6/1P6/1K3r2 w - - 1 49,b1c2 b4c4 b5b6 f1c1,2239,endgame mate matein2 short
22fL0,r1bq4/p5Q1/2p1k1P1/2b2r2/4n3/2N1p2P/PPP1N2R/R1B1K3 w Q - 3 23,c3e4 d8d1 e1d1 f5f1,2206,attraction mate matein2 middlegame sacrifice short
26FTI,2r5/1n1N1R2/7k/7p/1p1B4/6P1/rP3P1P/6K1 b - - 2 35,b7d8 d4e3 h6g6 d7e5,2259,cornermate endgame mate matein2 short
27aNq,4brkR/pp4b1/1q2p1N1/2p1PnQ1/8/2p1B3/PP3PP1/1K6 b - - 1 29,g8f7 h8f8 g7f8 g6h8,2300,mate matein2 middlegame short
2BWe9,Q4rk1/p3bpp1/6b1/1B4Pp/5PnP/P1N5/1P5R/R2QK1q1 w Q - 0 21,b5f1 g1g3 h2f2 g3f2,2318,attackingf2f7 fork mate matein2 middlegame short
2BwXN,8/pp2Q3/1k4r1/3q4/3P1B2/2P3K1/1Pn2PPP/3R1B1R w - - 3 29,g3h3 d5f5 g2g4 f5g4,2283,fork mate matein2 middlegame short
2FJaG,r6r/2R2k2/3ppn2/8/4PQn1/6P1/P3qPK1/7R b - - 1 30,f7g6 f4g5 g6g5 c7g7,2203,attraction mate matein2 middlegame sacrifice short
2FbwF,8/8/3b3p/5k2/1p1Pp3/4N2P/5KP1/8 b - - 1 44,f5f4 h3h4 b4b3 g2g3,2279,endgame mate matein2 quietmove short
2Fdyw,r4k1r/pp6/q5Q1/2p1pPB1/2Pn3P/8/1P4P1/1BKR1R2 w - - 3 25,f5f6 d4b3 c1c2 a6c4,2322,mate matein2 middlegame queensideattack short
2H6xu,2k1r3/pp3RR1/8/3n4/2p4r/N1K5/PPP5/8 w - - 2 34,c3d2 h4d4 d2c1 e8e1,2211,endgame master mate matein2 short
2Hjze,r1r5/3p3p/b4pp1/1p1Rp3/p1k1P3/P3KP2/6PP/1R6 b - - 0 28,a8a7 e3d2 b5b4 b1b4,2496,endgame mate matein2 short
2IcVa,r5r1/p2pkR2/1p1Nb2p/4P3/6qP/P7/1PP2QP1/6K1 b - - 0 36,e6f7 f2f6 e7f8 f6f7,2212,endgame mate matein2 short
2JCf4,8/1RR2pk1/6p1/5b1p/5K1P/4P1P1/5r2/8 w - - 12 42,f4g5 f5d7 e3e4 f7f6,2394,endgame mate matein2 quietmove short
2JiOt,4n3/6p1/5p1p/1p2pP2/1Pk1P1PP/p1P3N1/2K5/8 b - - 2 34,e8d6 g3f1 a3a2 f1d2,2206,endgame knightendgame mate matein2 quietmove short
2L3y8,8/8/1p2pk2/1P1p3p/p2n1K2/P1N2P1P/8/8 w - - 0 47,c3a4 d4f5 h3h4 e6e5,2471,endgame knightendgame mate matein2 quietmove short
2MrhY,1r3r1k/5pp1/p2Pb2N/4b2Q/2p5/3B2PP/P1P4K/8 b - - 0 28,c4d3 h6f5 h8g8 f5e7,2223,discoveredattack discoveredcheck endgame mate matein2 short
2Mxfy,4r1rk/p4p1p/5Pb1/1p1pN1P1/2pP3Q/4BPK1/P1q5/7R b - - 4 33,b5b4 h4h7 g6h7 e5f7,2211,deflection kingsideattack mate matein2 middlegame sacrifice short
2PFM6,8/2k5/pp6/2pR4/2P5/2B1q1r1/PP3Q2/5RK1 w - - 0 41,g1h1 e3e4 f2g2 e4g2,2413,endgame mate matein2 short
2PjXh,6k1/p5rp/1p6/5p2/PP2nN1R/4P1P1/3r1PK1/5R2 w - - 3 33,g2f3 g7g3 f2g3 e4g5,2305,endgame mate matein2 sacrifice short
2ScoM,8/1p6/6R1/4P2p/4pP1P/6PK/2r2k2/8 w - - 3 42,e5e6 f2g1 g3g4 c2c3,2314,endgame mate matein2 rookendgame short
2T7P8,5Bk1/5ppp/p1n2b2/4qb2/4r3/N4NK1/Qp2BPPP/3R3R w - - 8 24,f3e5 f6h4 g3f3 c6e5,2205,intermezzo mate matein2 middlegame short
2UZDX,2Q5/6p1/1p2p3/pk4P1/P6p/3P3P/KPn5/2q5 b - - 0 36,b5a4 b2b3 a4b5 c8c4,2344,endgame mate matein2 short
2UmCP,5Q1k/1b4rp/p3N1p1/1p1P4/8/P2nq1b1/BP4PP/2r2R1K b - - 3 29,g7g8 f8f6 g8g7 f6g7,2312,kingsideattack master mate matein2 middlegame short
2XT1N,7n/pp1q1rpk/3pR2p/3P1r1N/5PQ1/1P6/P6P/6RK b - - 16 29,f5d5 g4g7 f7g7 h5f6,2415,cornermate mate matein2 middlegame sacrifice short
2XYSw,r2q1r1k/1pb3Rp/p4n2/3p1N1Q/1n1B4/1PN4P/P5P1/5RK1 b - - 2 32,f6h5 g7g8 h8g8 f5h6,2271,attraction doublecheck kingsideattack mate matein2 middlegame sacrifice short
2YLjJ,r3Q3/ppp3p1/2n3kp/4N3/1PB2b2/P2P2Pb/2q5/6K1 b - - 1 22,g6h7 c4g8 h7h8 e5f7,2209,mate matein2 middlegame short
2YsBp,1k5r/pp6/2q5/2p1RQp1/6K1/2P3P1/PP5r/R7 w - - 0 32,a1e1 h2h4 g3h4 c6g2,2213,endgame mate matein2 sacrifice short
2e5hC,8/1R6/5K1k/8/8/p5P1/rp6/8 b - - 1 61,h6h5 b7b4 b2b1q b4h4,2371,endgame mate matein2 rookendgame short
2fHcn,r1b5/pppp3p/n2k2q1/8/1N1P4/5Q2/PPP3PP/4R1K1 b - - 2 19,a6b4 f3f8 d6c6 f8c5,2350,endgame mate matein2 short
2fVgr,r1bq1rn1/1p3pk1/p1p1p1R1/4b3/2PP4/3Q3P/PPB2P2/3R2K1 b - - 0 27,g7h8 g6h6 g8h6 d3h7,2232,clearance kingsideattack mate matein2 middlegame sacrifice short
2fbkH,8/1p6/p1b5/k4r2/3Q4/1P2B3/q5PP/6RK w - - 0 40,g1a1 f5f1 e3g1 c6g2,2239,endgame mate matein2 short
2hdK9,5rk1/5R2/4Q1p1/2qP2N1/p7/n7/Pp3PP1/1K1R4 w - - 1 29,b1b2 c5b4 b2a1 b4c3,2230,mate matein2 middlegame short
2l2g9,4k2N/R3b1pp/4p3/3p4/3PbP1K/1r6/1P3PPP/7R w - - 1 26,h4h5 b3h3 g2h3 e4f3,2326,endgame mate matein2 sacrifice short
2lIyt,2R2B2/4k3/7p/3pN1p1/3b2P1/5K2/P2r1n1P/8 b - - 11 44,e7e6 c8c6 e6e5 f8g7,2212,endgame mate matein2 morphysmate sacrifice short
2m2LU,2k3r1/p1q5/Pp6/1P1n3p/4Q2P/6r1/4N2K/R4R2 w - - 0 31,a1c1 g3g2 h2h3 g2h2,2229,discoveredcheck doublecheck mate matein2 middlegame short
2oykK,r3r1k1/pb2bppp/1q2pN2/1p2P3/3P1n2/7Q/PPB2PPP/3RR1K1 b - - 1 20,g8f8 f6d7 f8g8 h3h7,2268,fork mate matein2 middlegame short
2qekE,7R/pp4Q1/3p1rP1/2p1k3/6B1/2PPp3/P1PK4/1q6 w - - 0 32,d2e3 b1e1 g4e2 e1c1,2207,endgame mate matein2 short
2soQa,2kr2nr/ppp5/3p3p/3P2p1/P1B1Pq2/1P3n2/1BQ2PKP/R1R5 w - - 1 20,c4e2 f4h2 g2f1 h2g1,2325,mate matein2 middlegame short
2tB4e,r1q2k2/pb2pBb1/1p2pnQ1/2p3N1/2r3nP/2P5/PP3PP1/2KR3R b - - 5 19,b7e4 d1d8 c8d8 g5e6,2236,deflection mate matein2 middlegame sacrifice short
2u2r4,6k1/5p1p/6p1/N3p3/1p2n1P1/1P3K1P/P4PQ1/3q4 w - - 9 40,f3e4 d1d4 e4f3 d4d3,2428,endgame mate matein2 short
2wPxB,r4rk1/ppp1nppp/8/3pP3/3p2q1/3B4/PPP1K3/RNBQR3 w - - 2 17,e2d2 g4g5 d2e2 g5g2,2370,mate matein2 middlegame short
2xAuD,5R2/p3Q1p1/1p6/3p4/1PpP1k2/2P2P2/q5r1/3K4 b - - 5 43,f4g3 e7e5 g3f2 e5e1,2240,endgame mate matein2 short
2xVTd,4rk2/p1p2p2/5np1/2p1q3/1nP4Q/1P1p1BP1/Pr3PK1/4R2R b - - 3 28,e5d4 h4h6 f8g8 h6h8,2276,mate matein2 middlegame short
30E9n,r2q1b1r/1ppn1Bpp/p1k1R3/3N4/PPN5/3P4/2P2PPP/R2b2K1 b - - 2 17,f8d6 c4a5 c6d5 e6e4,2448,discoveredattack discoveredcheck mate matein2 middlegame sacrifice short
31dud,r3q1nr/1pp1n1b1/p2p1k1p/3PpN2/7Q/2N1B2P/PPP2PP1/R3K2R b KQ - 2 17,f6f5 h4g4 f5f6 g4e6,2317,mate matein2 middlegame short
32G9e,3kr3/1Q6/3p1Npp/5p2/3b4/1B5P/P4KPN/2r5 w - - 3 30,f2f3 c1c3 f3f4 d4e5,2318,mate matein2 middlegame short
32Lk4,3r1k1r/1p1q1ppp/p3p3/2BnPN2/8/P7/4QPPP/b2R2K1 b - - 3 21,f8g8 f5h6 g7h6 e2g4,2241,kingsideattack mate matein2 middlegame sacrifice short
33nBP,8/6r1/1pp4p/p1p1P3/b3B1P1/3RKP1r/P1k5/8 b - - 1 51,c5c4 d3b3 c2d1 b3b1,2230,discoveredattack discoveredcheck endgame mate matein2 pillsburysmate short
33pwl,6q1/p1p5/2k2p2/4p3/3n4/2N4b/Pr2PP1P/3RK1R1 w - - 0 21,g1g8 b2e2 c3e2 d4f3,2206,endgame mate matein2 sacrifice short
35DJP,r2qr1k1/ppp4p/2npbp1B/2b1p3/2BNP3/8/PPP2PPP/R2Q1RK1 b - - 5 13,c6d4 d1g4 g8f7 g4g7,2220,kingsideattack mate matein2 opening pin short
387Ez,3q3r/p1p2ppp/1r2b3/4p1PP/2Pp1k2/b2P1PB1/PP1NP3/R4KNR b - - 0 19,f4g3 e2e3 e5e4 d2e4,2391,mate matein2 middlegame short
39RJ5,5k2/3p1N1r/2n1pQ2/2qbP2p/1p4pN/1P6/2P2PPP/5RK1 b - - 0 31,h7f7 f6h8 f8e7 h4g6,2241,mate matein2 middlegame short
39tq5,6k1/p5pp/8/2p1Q3/2Pp4/3PnP1P/P4K1B/5q2 w - - 3 35,f2g3 f1e1 g3f4 e1h4,2324,endgame mate matein2 short
3AESP,r4rk1/1bqp1pNp/pnnbp3/6B1/1p6/3P1N1P/BPPQ1PP1/R4RK1 b - - 0 17,g8g7 g5f6 g7f6 d2g5,2202,attraction mate matein2 middlegame sacrifice short
3BSCa,7k/pp5p/8/2p5/3nQbq1/2BP4/PP4r1/R1K2R2 w - - 0 30,f1f4 g2c2 c1b1 g4d1,2357,mate matein2 middlegame short
3C71L,1r2r3/5pk1/2qp2p1/5bQ1/7R/1p2B2P/5P1K/4R3 b - - 3 36,b3b2 g5h6 g7f6 e3g5,2400,mate matein2 middlegame short
3FBWa,rnbq3r/ppp2pkN/3bpNp1/8/8/7Q/PP3PPP/R1B1R1K1 b - - 2 16,d8f6 h3h6 g7g8 h7f6,2271,mate matein2 opening short
3GB0z,8/2n5/p3p2p/1pN2p2/1P1P1Pk1/P5P1/6K1/8 b - - 13 50,h6h5 c5d7 h5h4 d7f6,2223,endgame knightendgame mate matein2 quietmove short
3HKTU,8/5pk1/7p/3B3Q/2Pq2p1/P5Pn/2P2r1P/R4R1K w - - 2 33,f1f2 d4a1 f2f1 a1f1,2292,endgame hangingpiece mate matein2 short
3LWrP,2r2r2/1p1b4/p3p3/3pN1p1/5kP1/1PP4P/1P6/4R1K1 b - - 2 33,d7c6 g1f2 d5d4 e5d3,2365,cornermate endgame mate matein2 short
3MF5J,2B5/8/8/8/5kQ1/3K4/1b6/7q b - - 3 58,f4e5 g4e6 e5f4 e6e3,2477,endgame mate matein2 short
3MIdt,r6r/5qbk/2bp1pRp/4pP2/1p6/4Q2R/PP2N1PP/6K1 b - - 1 31,a8a2 e3h6 g7h6 h3h6,2319,blindswinemate mate matein2 middlegame sacrifice short
3NHbE,1rq1k3/p4p2/2p5/2pP3p/6rP/PP2bN1K/2P1N3/R2QR3 w - - 0 24,e2g3 g4h4 h3g2 c8h3,2205,discoveredcheck doublecheck mate matein2 middlegame short
3ObH5,r4r1k/ppqn1pp1/4p2N/1b2P2Q/8/4P3/PBp3PP/R4RK1 b - - 0 20,b5f1 h6f5 h8g8 f5e7,2302,discoveredattack discoveredcheck kingsideattack mate matein2 middlegame short
3OzS6,3rk2r/pp2b1pp/2p2n2/q3pbB1/2B4Q/P1P5/1P3PPP/2KR2NR w k - 6 16,g1f3 a5c3 b2c3 e7a3,2283,deflection master mate matein2 middlegame queensideattack sacrifice short
3Qxd1,8/2Q5/1p2pk2/1P3q2/3P3r/8/1P3P1K/1N3R2 w - - 0 31,h2g2 f5h3 g2g1 h3h1,2213,endgame mate matein2 short
3RPpF,r7/2qnNkb1/p4pB1/1p6/1BpP1R2/8/Pr4P1/6K1 b - - 3 30,f7e6 d4d5 e6e5 f4e4,2240,mate matein2 middlegame operamate pillsburysmate short
3SR7J,r7/1p1n1Qpk/2pq1nNp/7P/2BP4/2P5/Pp4P1/4R1K1 b - - 0 26,d6g3 f7g7 h7g7 e1e7,2303,attraction mate matein2 middlegame pillsburysmate sacrifice short
