id,fen,moves,rating,themes
jpDwD,r3kr2/1p1bqpR1/p1n3B1/2pNP2p/5Q2/5P2/PPP4P/2K5 b q - 0 20,e7e5 f4f7 f8f7 g7g8,2527,attackingf2f7 mate matein2 middlegame pin sacrifice short
kRBly,4kr2/8/p2p2p1/P1nPp3/2B1P1P1/5KP1/4R2q/2BQ4 w - - 1 44,f3e3 h2h6 g4g5 h6g5,2503,mate matein2 middlegame short
kRXmQ,7k/6bp/1pN2rp1/1Pn5/2P1KPP1/P6P/2B5/5R2 w - - 2 39,e4e5 f6f7 e5d6 f7d7,2530,discoveredattack discoveredcheck endgame hookmate mate matein2 pillsburysmate short
kxO6S,r6r/1ppk1qpp/p3R3/3p2b1/1P4Q1/2p5/P1P2PPP/4R1K1 b - - 1 18,f7f4 e6d6 d7d6 g4e6,2511,attraction discoveredcheck doublecheck master mate matein2 middlegame sacrifice short
mBMdg,2r4r/pp1Rkp1p/1b3p2/8/1P3P2/3R4/1PP3PP/1K6 b - - 2 27,e7e6 d3d5 f6f5 d5d6,2530,blindswinemate endgame mate matein2 quietmove short
mTWf3,2r5/1k6/1p1P1p1p/p1q3p1/4P3/PK1Q4/1P1RR1P1/r7 w - - 3 37,d6d7 c5b4 a3b4 a5a4,2713,endgame mate matein2 sacrifice short
n4caI,3r3r/pQNk1pp1/2B5/4P2p/3P4/8/PP5q/2Kn4 b - - 2 24,d7e7 b7b4 d8d6 b4d6,2507,mate matein2 middlegame short
nkSDq,4r1k1/p2q4/4R3/3p3p/3P4/4QP1K/6R1/r7 b - - 5 35,g8f7 e3f4 f7e6 g2e2,2634,endgame mate matein2 sacrifice short
nkXFa,r1b1k2N/pppp2pp/8/4p3/2B1K1P1/8/PPnP1q1P/RNBQ3R w q - 0 12,d1c2 f2f4 e4d3 f4f3,2522,mate matein2 middlegame short
p8sB7,2r4r/5p2/3Qb3/pkppP2p/P6P/4B3/2P3P1/7K b - - 0 37,b5c4 d6b6 d5d4 b6b3,2701,endgame mate matein2 short
pRaCx,4q1k1/7p/8/1pNb1pp1/1P1b4/Q3NKP1/6BP/8 w - - 2 36,e3d5 e8h5 g3g4 h5g4,2509,endgame master mate matein2 short
s6ahB,8/1r1kr1pp/4Nb2/p6Q/8/2q4P/B5P1/3R3K b - - 5 35,d7c6 d1d6 c6d6 h5d5,2553,attraction mate matein2 middlegame sacrifice short
sKCP0,2r1r1k1/1bq1bpp1/p1n1p2N/1p5Q/1P3n2/P2B3P/1BPN1PP1/2R2RK1 b - - 0 18,g7h6 d3h7 g8f8 h5h6,2526,intermezzo kingsideattack mate matein2 middlegame short
vBJUD,b2rr3/2p3Q1/p2k1n2/5P2/2P1q3/1P1RB3/P5B1/5R1K b - - 0 34,e4d3 c4c5 d6e5 g7g3,2535,master mastervsmaster mate matein2 middlegame short
wJnwT,2kr4/Qpp2p2/p1p3r1/4p3/1PP1P1n1/P2P1KP1/4NP1q/3R1R2 w - - 5 27,f1h1 d8d3 d1d3 h2h1,2562,deflection mate matein2 middlegame short
xmEy9,3r4/k1pBq3/1pK5/1P1Q4/5P2/4r3/8/3R1R2 w - - 0 47,c6c7 d8d7 d5d7 e3c3,2528,fork mate matein2 middlegame sacrifice short
z18XQ,2k5/6pp/4p3/2rp4/1Q1KnqP1/1NP4P/PP6/R6R w - - 0 29,b3c5 f4f2 d4d3 f2d2,2577,endgame mate matein2 short
