id,fen,moves,rating,themes
hKgbU,1k1r4/pp3Q2/2p5/3pP3/5p2/2P1bNpr/Pq4P1/1R2R2K w - - 0 25,g2h3 g3g2 h1h2 g2g1q,1475,advancedpawn discoveredcheck doublecheck mate matein2 middlegame promotion short
hBALy,1k5r/p7/1p2P1p1/R2B1p1r/2P1p3/4P1P1/P3NP2/1R4K1 w - - 0 30,a5c5 h5h1 g1g2 h8h2,1498,blindswinemate endgame mate matein2 short
HegpS,8/7P/6k1/8/5p2/6r1/7K/4n3 w - - 0 60,h7h8q e1f3 h2h1 g3g1,1423,arabianmate endgame mate matein2 short
1UgFa,r2q2kr/ppp1b1pp/2n5/4B3/3Pn1Q1/2P5/PP4PP/RN3RK1 b - - 0 12,c6e5 g4e6 e5f7 e6f7,1581,fork mate matein2 middlegame short
IEgiX,1nb2q1k/4rrb1/p4N1R/2p1Pp2/3p1P2/3BB3/PPP3Q1/2K3R1 b - - 0 27,g7h6 g2g8 f8g8 g1g8,1422,arabianmate kingsideattack mate matein2 middlegame short
jGi3A,r1q2b1r/p1p2kp1/2Qp3p/2nNR3/7N/8/P4PPP/3R2K1 b - - 0 18,d6e5 c6g6 f7g8 d5f6,1488,mate matein2 middlegame pin short
z5UZP,8/6kp/2Pb1pp1/1B1P4/1p2KPP1/2r1P3/8/1R6 w - - 0 36,e4d4 d6c5 d4e4 c3e3,1306,endgame mate matein2 short
y3hXL,4q1k1/1pR4p/p5pb/3p1p2/3Pr3/PP1QPK2/1B3PP1/8 w - - 0 28,d3c2 e4e3 f2e3 e8e3,1398,endgame mate matein2 sacrifice short
evyIA,2rr1k2/1q2bpB1/p3p3/1p1bP2Q/1P1N4/P4P2/3n2PP/1B1R2K1 b - - 0 29,f8g7 h5h7 g7f8 h7h8,1328,mate matein2 middlegame short
HOvrZ,8/5pkp/4p1p1/8/P1Q1P3/5r1P/3r1qP1/1R4RK w - - 0 31,b1f1 f3h3 g2h3 f2h2,1345,endgame mate matein2 sacrifice short
6ZrYW,2r2kR1/4p3/2r3p1/pn3p2/4N3/2B5/PP3PP1/2K4R b - - 0 37,f8g8 h1h8 g8f7 e4g5,1400,endgame master mate matein2 short
zS7oE,8/7R/p7/3p1p1p/N1k1n3/6K1/PPP1rPPP/8 w - - 8 29,g3f3 e2f2 f3e3 d5d4,1351,endgame mate matein2 short
OAbQA,r1bq4/ppp1kBpr/2np3n/2b3B1/4P3/2p2Q2/PPP2PPP/R3K2R b KQ - 1 10,e7d7 f3h3 h6g4 h3g4,1539,mate matein2 middlegame short
hnC30,8/1Q6/3q4/2p2k2/8/2P1P1K1/5PPP/8 w - - 1 38,g3f3 d6d1 f3g3 d1g4,1327,endgame mate matein2 queenendgame short
3FEzz,4rk2/pr3pbp/2N3N1/5b2/6n1/6P1/PP4BP/K2RR3 b - - 0 26,h7g6 e1e8 f8e8 d1d8,1362,attraction mate matein2 middlegame short
IC2fc,7R/pp2Q2p/1np4k/6p1/4P2K/1P2q3/P5PP/8 w - - 0 38,h4g4 e3f4 g4h3 f4h4,1373,endgame mate matein2 short
2oYOe,3k3r/p1q2p1r/4p1p1/3p2P1/5R2/5n2/PPPQNP2/4R1K1 w - - 7 31,f4f3 h7h1 g1g2 c7h2,1470,mate matein2 middlegame short
yG2kc,4r1k1/ppR2pp1/7p/6q1/1P1Q3N/P2P2Pb/1B3P1P/6K1 w - - 1 28,c7c1 g5c1 b2c1 e8e1,1398,mate matein2 middlegame pillsburysmate sacrifice short
yPupm,2k4r/1pprRp2/R5p1/5b1p/2Pp4/1P3Q2/1P1qNPP1/6K1 b - - 0 28,d7e7 a6a8 c8d7 f3d5,1568,epaulettemate mate matein2 middlegame queensideattack short
TW0e4,r2q1r1k/1pp1Nppp/pnp1b3/8/4R2Q/8/PPPP1PPP/R1B3K1 b - - 6 14,b6d5 h4h7 h8h7 e4h4,1570,anastasiamate attraction kingsideattack mate matein2 middlegame sacrifice short
Z1IAS,3r1rk1/p4p1p/4b1p1/6Q1/3pB3/1P1R4/P1q3PP/3R3K w - - 0 31,d3d4 c2d1 d4d1 d8d1,1415,backrankmate mate matein2 middlegame short xrayattack
PcX57,5rk1/pQ3ppp/8/8/6P1/b1q5/P1P3PP/1K1R1B1R w - - 0 18,d1d3 c3e1 d3d1 e1d1,1345,mate matein2 middlegame queensideattack short
jDJc6,r1b2rk1/1p4pp/2p2p2/4qP1Q/8/nBP2R2/PP4PP/R6K b - - 1 25,g8h8 h5h7 h8h7 f3h3,1336,attraction kingsideattack mate matein2 middlegame pillsburysmate sacrifice short
YCK2A,5rk1/pp4pp/3N3r/3Pp1N1/5n2/5QP1/PP3P1q/2R1R1K1 w - - 7 28,g1f1 h2h1 f3h1 h6h1,1327,mate matein2 middlegame short
w29WN,r1b1k2r/pp1p1ppp/1qn2n2/2b1p1B1/4P3/2N2N2/PPP2PPP/R2QKB1R w KQkq - 6 8,g5f6 c5f2 e1d2 b6e3,1376,attackingf2f7 mate matein2 opening short
3Oqkv,4Rrk1/7p/p1p3p1/8/2PpQ3/1P1Pb3/P4qKp/R7 w - - 6 30,g2h1 f2g1 a1g1 h2g1q,1398,advancedpawn endgame mate matein2 promotion short
Dcluq,rn1r2k1/ppp2p1p/6p1/6N1/2B1P1bQ/2K5/5PqP/8 b - - 5 19,b8c6 h4h7 g8f8 h7f7,1363,mate matein2 middlegame short
u4Uf9,5rk1/2q1b1pp/p1pr3N/5b2/N1Q5/1P6/P1P2PPP/4R1K1 b - - 4 28,g8h8 c4g8 f8g8 h6f7,1398,kingsideattack mate matein2 middlegame sacrifice short smotheredmate
Tkvez,8/2p2rk1/1p1p2p1/p3pq2/P6Q/2P5/1KP4R/8 b - - 7 33,g7f8 h4d8 f8g7 d8h8,1525,endgame master mate matein2 short
WQyMh,6k1/6r1/3P4/8/P2b1P1p/4B3/4Q1RP/1q5K w - - 9 46,e3g1 b1g1 g2g1 g7g1,1499,endgame master mate matein2 operamate short xrayattack
U57uW,2k5/8/4p3/3p4/1Qpb2p1/6PK/1PP2q2/RB6 w - - 0 38,h3g4 f2f5 g4h4 d4f6,1370,endgame mate matein2 short
wNYtj,r5k1/pbp3b1/3p1r2/1PP1p1p1/6p1/3PN1P1/4PP1q/1RQ1R1K1 w - - 0 25,g1h2 f6h6 h2g1 h6h1,1357,master mate matein2 middlegame operamate short
FMDRW,2r2qk1/1p3ppp/7P/2r2N2/P5P1/5K2/1Q3P2/R7 b - - 0 33,g7g6 f5e7 f8e7 b2g7,1344,endgame mate matein2 sacrifice short
GqOKj,7k/6pp/1Bp5/p1N2r2/3p3r/8/PPPRbbPP/R6K w - - 8 32,c5d3 h4h2 h1h2 f5h5,1427,attraction kingsideattack mate matein2 middlegame pillsburysmate sacrifice short
x087K,8/2q1r1k1/6p1/8/1B1P2P1/p6P/b1P2Q2/K7 w - - 0 33,b4e7 c7c3 a1a2 c3b2,1329,endgame mate matein2 sacrifice short
KzJQx,r1b2rk1/7n/1Q5R/p7/8/4N1P1/PP3q1P/7K b - - 3 35,c8h3 b6g6 g8h8 g6h7,1329,mate matein2 middlegame short
SPXgC,5rkb/5p1p/3Q2pP/5bP1/5P2/1Pq5/5K2/3RR3 b - - 1 29,c3h3 d6f8 g8f8 d1d8,1307,attraction mate matein2 middlegame sacrifice short
Vpvz3,rk1r4/3nRp2/2Q2p2/pp5p/6qP/2P3P1/PP3P2/K2R4 w - - 7 29,e7d7 g4d1 d7d1 d8d1,1314,backrankmate endgame master mate matein2 short xrayattack
nMK5I,Q6r/1Q6/4p1k1/3pP1p1/6r1/3q1PKp/5R2/5R2 w - - 0 43,g3g4 d3f5 g4g3 f5f4,1526,endgame mate matein2 short
rzlZd,8/2p2pk1/p3p3/4P3/1P2q1P1/P7/4nQ1K/6R1 w - - 5 38,g1g2 e4h7 f2h4 h7h4,1423,anastasiamate endgame mate matein2 short
JzH7U,r1b1Rr1k/1p5p/1ppb3P/3B1pBp/3P4/6P1/P1P2P2/6K1 b - - 1 25,c8e6 g5f6 h8g8 d5e6,1416,kingsideattack mate matein2 middlegame pin short
PwYrv,5qk1/6r1/p3B3/4p1Q1/4Pp2/3Pn1P1/7P/6K1 b - - 2 35,g8h8 g5h6 g7h7 h6f8,1304,endgame mate matein2 short
wu5ST,r7/1ppq2bk/p2p2pp/P2Pp3/N1P5/4Pr1P/1P3nPK/R1Q2R2 w - - 0 23,g2f3 d7h3 h2g1 h3g3,1381,mate matein2 middlegame short
lnSjB,6k1/1p3rp1/p1p1p2p/8/1P1PPnq1/P7/2RQ2PP/5RK1 w - - 1 31,d4d5 f4h3 g1h1 f7f1,1492,deflection discoveredattack endgame kingsideattack mate matein2 pin short
2jPYX,r2r2k1/pp3p1p/2q2b1B/4pQ2/8/1BP5/P4PPP/R5K1 b - - 0 22,f6g7 f5f7 g8h8 f7g7,1329,kingsideattack mate matein2 middlegame short
Jxcq0,5r1k/3QR1p1/p5Rp/1pr5/8/P6P/1q4P1/7K b - - 1 28,f8g8 g6h6 g7h6 e7h7,1490,endgame mate matein2 sacrifice short
9bnQk,3r2k1/pQ2ppbp/6p1/3bB3/3P4/P3q2P/6P1/R4R1K w - - 4 23,b7e7 e3h3 h1g1 h3g2,1487,master mate matein2 middlegame pin short
xgUiY,5R2/8/6pB/4b1P1/p1R4p/3krp1P/P4K2/8 w - - 6 49,f8c8 e5g3 f2g1 e3e1,1526,endgame mate matein2 pillsburysmate short
pXtF6,r3r2k/4qpp1/p6p/1pppBb1Q/3P4/4P2P/P4PP1/1R3RK1 b - - 1 27,f5b1 h5h6 h8g8 h6g7,1395,kingsideattack mate matein2 middlegame pin short
4TiAw,5r1k/1p6/2qR2pp/2P1b1N1/p6Q/7P/PP4PK/8 w - - 2 35,g2g3 f8f2 h2g1 c6g2,1401,endgame mate matein2 short
0ZByQ,r3rk2/ppp1bpp1/6n1/3q2PQ/3P4/2NBP3/bPP3P1/2KR3R b - - 4 19,d5g5 h5h8 g6h8 h1h8,1313,backrankmate mate matein2 middlegame sacrifice short
yA1QK,3R1Q2/6rp/6pk/8/4qP2/P5P1/6K1/8 w - - 5 46,g2h3 e4h1 h3g4 h1h5,1405,endgame mate matein2 short
6lwap,6rk/pR4pp/8/4Qp2/2q2P2/8/P5PP/2r1R2K w - - 1 26,b7e7 c4f1 e1f1 c1f1,1317,backrankmate endgame mate matein2 sacrifice short xrayattack
br9wX,3r1rk1/1bp2pp1/1b3qn1/5N2/1P1p1B1p/P2Q1P2/2B3PP/4RRK1 b - - 8 24,g6f4 f5e7 f6e7 d3h7,1516,clearance kingsideattack mate matein2 middlegame sacrifice short
oh0F9,r5kr/p3n2N/3pp1pQ/2p1q3/8/3b2P1/2R1NPB1/5K1R w - - 0 25,c2d2 e5a1 d2d1 a1d1,1344,mate matein2 middlegame short
xORDY,3Rrk2/p4p2/2B3p1/4b3/2b4Q/4K2P/2q5/8 b - - 3 37,e5f6 d8e8 f8g7 h4h8,1397,mate matein2 middlegame short
dG2TF,3rr2k/2R4p/1Q4p1/5p2/3b4/5B2/q4PPP/5RK1 w - - 2 25,b6b7 a2f2 g1h1 f2f1,1558,deflection mate matein2 middlegame short
df7kd,3r4/p3k1pp/2p2p2/4pb2/1b2N3/1P3PB1/P1P3PP/2K4R w - - 0 17,h1d1 b4a3 c1b1 d8d1,1345,deflection endgame master mate matein2 pillsburysmate queensideattack short
HxOcV,6k1/pp6/2p1n2p/8/2P1pN2/PPbr3P/5PP1/2B1K2R w K - 1 26,e1e2 e6d4 e2f1 d3d1,1585,endgame mate matein2 short
XYuks,4Q3/5ppk/p2rp2p/1p1q1n2/4N3/PP3P2/2P3PP/6RK w - - 15 32,e4d6 f5g3 h2g3 d5h5,1517,clearance endgame mate matein2 sacrifice short
IcE0b,4n3/1p3ppk/2p2N2/5NQ1/P7/2P4P/5PP1/3qn1K1 b - - 8 40,g7f6 g5h6 h7g8 f5e7,1365,endgame master mastervsmaster mate matein2 short
8xSXa,r6k/p1ppq2P/1pb2p2/4p1b1/5P2/6Q1/PPPN4/1K4R1 b - - 0 26,g5f4 g3g8 a8g8 h7g8q,1412,advancedpawn mate matein2 middlegame promotion short
3g5wc,r4rk1/ppp3p1/2nb3p/5pN1/2P1p2Q/1P1q1N2/PB1P1PPP/2KR3R w - - 1 18,g5e6 c6b4 a2a3 d3c2,1467,mate matein2 middlegame short
jOZ9f,R4bk1/1R6/5K2/3p2n1/3Pq3/6P1/8/8 b - - 0 41,g5f3 b7g7 g8h8 a8f8,1389,deflection endgame mate matein2 pin short
TfgGW,6rk/1b3p1p/1q6/1p3p2/1Qp2P2/6NP/BPP4K/R1B2Rb1 w - - 3 30,f1g1 b6f2 g1g2 f2g2,1301,mate matein2 middlegame short
ntZeo,4r1k1/p4ppp/2Q1bq2/3p4/2p5/P1PB3P/2P2PP1/4R1K1 b - - 2 22,e8c8 c6c8 e6c8 e1e8,1580,endgame mate matein2 sacrifice short
0QKEp,2Q5/6pk/1q4p1/4P1Pp/P7/2P2r2/1K6/R6R w - - 3 42,b2a2 f3f2 a2a3 b6b2,1388,endgame mate matein2 short
XcLYd,1r3r2/pp2n3/3R2k1/6Pp/2P1b2q/P1Q2p2/5P2/5KR1 b - - 0 33,g6f5 d6f6 f8f6 c3f6,1485,mate matein2 middlegame short
Ktv9j,4k1r1/pr1p1p2/2PQpp2/6q1/1P6/6p1/5P1P/3R1RK1 w - - 0 30,c6b7 g3h2 g1h1 g5g2,1427,advancedpawn discoveredcheck doublecheck endgame mate matein2 short
DkwDE,Q4nk1/5p2/3p2p1/3P2P1/3b1P1Q/3q4/4r2N/2R3K1 w - - 1 42,g1h1 d3e4 h2f3 e4f3,1429,mate matein2 middlegame short
XdfEy,2kr3r/Qp2p3/p3p1p1/2p5/2P1P1p1/2N1q3/PP4PP/2R2R1K w - - 0 24,c1e1 h8h2 h1h2 d8h8,1412,attraction kingsideattack mate matein2 middlegame sacrifice short
rDVko,1r5k/2p1PQ1p/1p4p1/8/3nq3/P7/6PP/5RK1 b - - 0 33,d4f5 f7f8 b8f8 e7f8q,1360,advancedpawn endgame mate matein2 promotion short
ZkehO,7k/1p4pp/p2r2q1/4B3/1QP1b3/1P3r1P/6P1/4R1K1 w - - 0 29,b4d6 f3f1 e1f1 g6g2,1363,endgame mate matein2 sacrifice short
fAp7D,5r1k/6bB/p1q1p2p/8/8/2N3R1/PPQ4P/R5K1 w - - 7 31,c2g6 g7d4 g3e3 d4e3,1393,mate matein2 middlegame morphysmate short
7dGka,2k1r3/Qpp2pp1/2bp3p/8/7B/5P2/PPP1q1PP/1K1nR3 b - - 3 18,e2b5 a7a8 c8d7 a8e8,1454,mate matein2 middlegame queensideattack short
yuNFi,k5r1/1p6/p2q1p1p/5p2/N2Q3P/1P1n2r1/P6N/3R1R1K w - - 0 30,d4d6 g3g1 f1g1 d3f2,1512,cornermate mate matein2 middlegame sacrifice short
Rozuf,8/pprR1pkp/4B1p1/2q1p2n/4P3/5P2/PPP1Q2P/1K6 w - - 1 30,d7c7 c5g1 e2d1 g1d1,1313,endgame mate matein2 queensideattack short
3gFVb,3rr3/p1R2Q1p/1p4pk/8/8/1P2P3/P3KP2/7q b - - 1 27,h6g5 f7f4 g5h5 c7h7,1341,discoveredattack endgame interference mate matein2 short
KNjdO,8/pkp5/2r1q2p/2R1P1p1/4Qp2/PP3P2/2P5/1K6 b - - 3 31,b7b6 e4b4 b6a6 b4b5,1410,endgame master mate matein2 short
USyX3,6k1/pp1r2pp/2p2r2/P1R1Q3/4B3/1q5b/1B2Pn1P/5RK1 b - - 3 27,f2e4 e5e8 f6f8 f1f8,1549,fork mate matein2 middlegame short
zk4PF,5r1k/pp2Np1p/6p1/8/b2r3P/P4PQ1/1PPq1PB1/1KR5 b - - 4 26,f8e8 g3e5 f7f6 e5f6,1364,kingsideattack mate matein2 middlegame short
NtVKO,3r3r/pp1nk1pp/2pB4/2b4q/4P1n1/2NQ4/PPP3PP/3R1R1K b - - 16 19,c5d6 d3d6 e7e8 d6e6,1415,mate matein2 middlegame short
gVPqs,4Rr1k/pp3Qbp/1q4p1/8/8/1B5P/P4PP1/6K1 b - - 4 22,b6c5 f7g8 f8g8 e8g8,1566,endgame mate matein2 sacrifice short xrayattack
kTJkU,k1r5/P1r1b2p/1Q1p4/2pPpp2/2P3q1/3PB3/5PP1/1R4K1 b - - 2 33,f5f4 b6b8 c8b8 a7b8q,1479,advancedpawn mate matein2 middlegame promotion queensideattack short
zAZda,2kr3r/1bpnqpb1/pp1p1np1/4p1Np/1P2N3/P2PPQP1/1BP2PBP/1R3RK1 b - - 1 14,g7h6 e4d6 c7d6 f3b7,1587,discoveredattack mate matein2 middlegame queensideattack short
9CSEF,r1b2rk1/ppp2ppp/2np4/4q1B1/2B5/PP3Q2/2P2PPP/4RK1R b - - 3 16,e5g5 f3f7 f8f7 e1e8,1496,kingsideattack mate matein2 middlegame pin sacrifice short
Uwfm3,4k2r/1pB2pp1/pN2pn1p/8/2P5/P1K2P1b/P3r2P/3R4 b - - 5 25,h8g8 d1d8 e8e7 b6c8,1408,mate matein2 middlegame short
FOpoG,r2q1r1k/pppb3B/2n1p2Q/8/3P4/2P5/P4PPP/R4RK1 b - - 0 19,d8f6 h7g6 h8g8 h6h7,1326,discoveredattack discoveredcheck kingsideattack mate matein2 middlegame short
SGr2S,r3r1k1/4Np1p/6p1/2Q5/p2P4/1q6/5PPP/5RK1 b - - 1 26,g8h8 c5e5 f7f6 e5f6,1356,endgame mate matein2 short
draEH,6rk/2p2Qp1/3p1pRp/3P1P2/p3P2P/4KP2/7q/8 b - - 11 42,h8h7 g6h6 h7h6 f7g6,1540,attraction endgame mate matein2 pin sacrifice short
iT3qc,5n2/pp2b1p1/4p2p/3pP3/3Pk3/1P2BN1P/P3K1P1/8 b - - 6 29,f8g6 f3d2 e4f5 g2g4,1386,endgame mate matein2 short
