id,fen,moves,rating,themes
iR63C,8/pQ2br2/3p2k1/4p3/1NP1n1q1/4P1B1/PP3PK1/R6R w - - 6 32,a1f1 f7f2 f1f2 g4g3 g2f1 g3f2,1934,attraction long mate matein3 middlegame pin
n3w0F,r5k1/1p4pp/1b1pb3/4p3/2PnPr1P/Pp3BK1/R1nN2P1/1Q5R w - - 0 27,d2b3 d4e2 f3e2 b6f2 g3h2 f4h4,2062,clearance deflection interference long master mate matein3 middlegame pillsburysmate sacrifice
hF48u,2r3k1/5pp1/3Q1P2/4p2p/5b1P/R5N1/6PK/4q3 b - - 0 32,c8c1 d6f8 g8f8 a3a8 c1c8 a8c8,2097,attraction endgame long mate matein3 sacrifice
a4S14,4r1k1/2p2p2/4PB2/6NK/8/1np5/8/8 b - - 0 42,c3c2 e6f7 g8f8 h5g6 c7c6 g5h7,2054,advancedpawn endgame fork long mate matein3
sgk7c,r1bqr1k1/pp1n2pp/2nbpp2/3pN2Q/3P1P2/2PB2B1/PP1N2PP/R3K2R b KQ - 1 12,d7f8 d3h7 f8h7 h5f7 g8h8 e5g6,1941,kingsideattack long mate matein3 middlegame sacrifice
LNU9M,5r1k/1bq2rb1/p4pRp/3PpP1Q/2p1P1P1/P6R/7P/5BK1 b - - 1 30,c4c3 g6h6 g7h6 h5h6 f7h7 h6f8,1986,deflection exposedking kingsideattack long mate matein3 middlegame
LZQqY,r1bq1rk1/7p/n3pbNP/p2pN3/n7/P1Q1P3/1B1P1P2/R3KBR1 b Q - 0 22,a4c3 g6e7 g8h8 g1g8 f8g8 e5f7,2028,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice
Ju5ui,8/6pk/2Q2p1p/3P1P2/5PKP/1q6/8/8 w - - 3 42,d5d6 h6h5 g4h5 b3d1 c6f3 d1f3,2031,attraction endgame long mate matein3 queenendgame
nEUR2,7k/r2r2N1/2p1QpRp/1p1np3/1P2n2P/p7/P3qPP1/B4RK1 b - - 0 40,d7g7 g6h6 g7h7 e6e8 h8g7 h6g6,2077,exposedking killboxmate kingsideattack long master mate matein3 middlegame
n3wIB,4k1r1/ppQ5/4P3/1N6/4PP2/6q1/PPP1K2r/R4R2 w - - 2 27,e2d1 g3f3 f1f3 g8g1 f3f1 g1f1,2010,clearance long mate matein3 middlegame sacrifice
iAMye,8/4r2p/5k1p/pQ3p2/Pp4q1/3P4/1PPN1PKP/R7 w - - 0 36,g2f1 g4h3 f1g1 e7g7 g1h1 h3g2,2012,endgame long mate matein3
w6VjA,5r2/p2k4/2p5/R2n4/1P6/P2B1K2/1BPP2P1/R6r w - - 5 28,f3e4 f8f4 e4e5 h1h5 d3f5 h5f5,1983,blindswinemate long mate matein3 middlegame
JXFSh,3rkbnr/pQpb1ppp/8/8/3qp3/8/PPP2PPP/RNB1KB1R w KQk - 1 9,c1e3 d4d1 e1d1 d7g4 d1c1 d8d1,1976,attraction discoveredcheck doublecheck long mate matein3 opening operamate sacrifice
6zaai,2k4r/ppq3pp/4Pp2/2p4r/2NnQ1n1/P4N2/1PP3P1/R1BB1RbK w - - 11 21,h1g1 d4f3 f1f3 h5h1 g1h1 c7h2,1937,attraction kingsideattack long mate matein3 middlegame sacrifice
78nxM,4Q3/1p1K4/2p3kp/8/8/6P1/7P/q7 b - - 3 43,g6f5 e8e6 f5g5 h2h4 g5h5 e6f5,1915,endgame epaulettemate long mate matein3 queenendgame
ij4Da,1k6/1pp2R2/p2q3p/3n1Qp1/3r4/P1N3P1/1PP2PP1/2K5 w - - 1 24,c3e4 d4d1 c1d1 d5c3 d1c1 d6d1,2172,attraction discoveredcheck doublecheck endgame long master mate matein3 queensideattack sacrifice
vNy2C,2kr4/pp3R2/2p1p3/4Pn2/4Q3/2B5/PPP2q2/2K5 w - - 0 27,e4b4 d8d1 c1d1 f5e3 d1c1 f2c2,2195,attraction endgame long mate matein3 sacrifice
POE7u,r3k3/pb1p1p2/1pq1pBrp/2b1P3/8/3Q1N2/4BPPP/2R2RK1 w q - 4 21,f3h4 g6g2 g1h1 g2g1 h1g1 c6h1,2108,attraction discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice
rGpN4,4R3/pp4k1/3p2p1/PPpN1p2/2Pn1P2/3P3b/3Q2pP/7K w - - 0 30,h1g1 d4f3 g1f2 g2g1q f2f3 h3g4,2156,advancedpawn endgame fork long mate matein3 promotion
Ranv1,5r1k/3PN1pp/p7/4p3/1p1nP3/6Q1/P3q1PP/4R1K1 w - - 6 28,g3h4 e2f1 e1f1 d4e2 g1h1 f8f1,2054,backrankmate deflection endgame long mate matein3 sacrifice
M8wkN,8/p5k1/3PP3/2pQ1p2/4n1p1/1P2P3/P1R3P1/4qNKr w - - 1 33,g1h1 e1f1 h1h2 g4g3 h2h3 f1h1,1948,endgame hangingpiece long mate matein3
H1sz3,1n3b1r/p1p1k1pp/8/3Q4/8/4B3/P1K2PPP/q6R b - - 1 17,a1h1 e3g5 e7e8 d5e6 f8e7 e6e7,2048,endgame exposedking long mate matein3
LQWvx,6k1/4pp2/3p2pQ/3q4/2pPb2R/2B4P/P5r1/4K3 b - - 7 34,f7f6 h6h8 g8f7 h4h7 f7e6 h8c8,2042,endgame exposedking long master mate matein3
B3SYY,4nr1k/pp3ppp/8/3Np3/4P1Q1/1P3P1R/1Pr2q1P/6RK b - - 5 24,h7h6 g4g7 e8g7 h3h6 h8g8 d5f6,1968,kingsideattack long master mate matein3 middlegame sacrifice
xUVtY,r4rk1/pp3pp1/2np3p/2p5/5pq1/1PPPnN2/PB5Q/2K3RR b - - 1 23,g4f3 g1g7 g8g7 h2h6 g7g8 h6g5,2081,attraction kingsideattack long mate matein3 middlegame sacrifice
S9nm5,5r1k/1p3ppp/2b5/r7/7q/P2PQ3/1BP2PPP/R4RK1 w - - 5 24,g2g3 h4h2 g1h2 a5h5 h2g1 h5h1,2002,attraction kingsideattack long mate matein3 middlegame sacrifice
aQiJe,r1b2rk1/pp1p1ppp/3Q1n2/6R1/2q1P3/4B3/2P2PPP/5RK1 b - - 1 17,f6e4 g5g7 g8g7 e3h6 g7h8 d6f8,1986,attraction deflection kingsideattack long mate matein3 middlegame sacrifice
jRSMR,q7/p2kn2r/1p1P1n2/2p1pP2/6p1/BPN1P1p1/P2Q3P/3R1RK1 w - - 0 24,h2g3 h7h1 g1f2 a8f3 f2e1 f3f1,2192,exposedking kingsideattack long mate matein3 middlegame
tZxV8,3Q2k1/ppr2r1p/1q4p1/8/1n1pN3/5PP1/P2R4/K6R b - - 7 31,g8g7 h1h7 g7h7 d2h2 h7g7 d8h8,1934,attraction long mate matein3 middlegame sacrifice
db4cm,6r1/pb3kR1/1p3b1Q/5p2/2p1PN1P/P2P1P2/1qPK4/6R1 b - - 0 28,g8g7 g1g7 f6g7 h6e6 f7f8 f4g6,2005,exposedking long mate matein3 middlegame
gzNQw,2Q5/5kp1/5P2/2p1p2B/3qP3/8/5PK1/1q6 b - - 3 47,f7f6 c8f8 f6g5 f8f5 g5h6 f5g6,2122,endgame long mate matein3
h1cER,4r3/3qr1k1/2p2R1p/p3p3/1pBP4/6PP/PP1Q4/6K1 b - - 0 33,g7f6 d2h6 f6f5 c4d3 e5e4 g3g4,1917,endgame long mate matein3
MUAY7,7k/pp4r1/2p1Q3/3P4/5P1b/P3R3/1P5P/3qB2K b - - 2 34,h4e1 e6h6 h8g8 e3e8 g8f7 h6e6,2067,endgame exposedking long mate matein3 trianglemate
oQcxO,1rk5/2p3p1/n7/3R4/7p/5R2/PP4BK/2q5 b - - 8 32,b8b2 f3f8 c8b7 d5b5 b7a7 f8a8,1987,discoveredcheck doublecheck endgame long mate matein3 operamate
KRxXF,2k4r/pp3Pp1/2p5/5R2/3r2n1/1P4q1/PBP1Q1Bn/R5K1 w - - 0 23,b2d4 h2f3 f5f3 h8h1 g1h1 g3h2,1953,attraction clearance exposedking fork long mate matein3 middlegame pin sacrifice
BiWa2,r1bq3r/ppp1bkpn/2n4p/3pPN1Q/8/8/PPP2PPP/RNB2RK1 b - - 1 10,f7g8 f5h6 g7h6 h5g6 g8f8 c1h6,1966,intermezzo kingsideattack long mate matein3 opening sacrifice
tz4sA,8/4Q3/3Bbpkp/3p3P/8/5P2/r2q1PK1/8 b - - 0 33,g6f5 e7h7 f5g5 h7g6 g5h4 d6g3,2071,endgame long mate matein3
qYrAn,8/ppq2Q1p/5b1k/1KPB1p2/8/N1Pn3P/PP6/8 w - - 11 39,f7e6 c7c5 b5a4 d3b2 a4b3 c5c3,2048,endgame long mate matein3
SabJj,3r2k1/pp2b2R/4p1P1/2pq4/3P4/4P2Q/PP3P2/2K5 b - - 1 32,e7f6 h7h8 f6h8 h3h7 g8f8 h7f7,1908,clearance endgame exposedking long mate matein3 sacrifice
N8Qjw,8/7p/1pb3pP/2k1QpP1/Pp1ppP2/1P4K1/8/1B5q b - - 5 54,c6d5 e5c7 d5c6 c7e7 c5d5 e7e5,1968,endgame long mate matein3
ik55F,2kr3r/pp1qbpp1/3p4/2p1p3/1PPnP3/2NPn3/P3NPKp/1RBQ1R1B w - - 2 18,f2e3 d7h3 g2f2 e7h4 e2g3 h3g3,2101,exposedking long mate matein3 middlegame
5R42O,6rr/1b2ppk1/3p2P1/p2Pn1N1/1p2PN2/5PQ1/2PqB1K1/R7 b - - 0 27,e5g6 g5e6 f7e6 g3g6 g7f8 f4e6,1909,deflection discoveredattack intermezzo long mate matein3 middlegame
PfHoP,r5k1/pp3pPp/2pp4/5N2/7Q/2q1r3/PnP3PP/5R1K b - - 0 19,a8e8 f5h6 g8g7 h4g5 g7h8 h6f7,2149,cornermate deflection kingsideattack long master mate matein3 middlegame
iVlUl,r1b2rk1/pq3ppp/1pn1p3/1B2N3/5P2/QP6/PBP3PP/2KR3n b - - 1 16,c6e5 a3f8 g8f8 b2a3 b7e7 d1d8,2006,attraction kingsideattack long mate matein3 middlegame pin sacrifice
Fx2HD,Q4k1r/p3bppp/8/2N5/3r1q2/3PR2P/PPP5/7K b - - 1 25,d4d8 a8d8 e7d8 c5d7 f8g8 e3e8,1952,backrankmate long mate matein3 middlegame sacrifice
hoakU,2Q5/1k3rp1/p7/1p6/3qP3/6P1/PPR3KP/5r2 b - - 2 34,b7b6 c2c6 b6a5 c8a6 a5b4 a6a3,1978,endgame long mate matein3
dYsvu,r1bqn1k1/pp2b1r1/2p1p2Q/3p2P1/2PP4/P1NBP2P/1P4P1/2R2RK1 b - - 0 19,e7g5 d3h7 g8h8 f1f8 g7g8 f8g8,1974,exposedking kingsideattack long mate matein3 middlegame operamate
42Naa,4r3/p2p2pB/1p6/8/5BPk/7P/PqP3K1/5R2 b - - 2 28,b2c3 f4g5 h4g5 f1f5 g5h6 f5h5,2025,attraction endgame long mate matein3 pillsburysmate sacrifice
0YlTy,4k3/3R4/1p2P3/2bB1R2/2P5/5K2/6r1/6r1 w - - 5 53,d5c6 g2f2 f3e4 g1e1 e4d3 e1e3,2190,endgame exposedking long mate matein3 operamate
DovGa,k4r2/1p6/pRb4p/P4q1r/2PR4/4p1B1/4QPP1/6K1 w - - 0 36,e2e3 h5h1 g1h1 f5h3 h1g1 h3g2,2036,attraction long mate matein3 middlegame pin sacrifice
umGRW,5r2/2P1R3/6pk/7p/p2p1b2/P2R1P1P/6Pq/3Q2K1 w - - 3 56,g1f2 f4g3 f2f1 h2h1 f1e2 h1g2,1906,deflection endgame long mate matein3
XymBE,r4bk1/1p3p1p/3p1Np1/3b2Q1/3P4/1qP2P1P/6P1/q1B1R1K1 b - - 1 36,g8g7 g5h6 g7f6 c1g5 f6f5 g2g4,1964,long mate matein3 middlegame sacrifice
zyQYW,r3r3/2p2ppk/pq3b1P/3n4/6Q1/P2P2P1/1P3PK1/R6R b - - 0 29,g7h6 h1h6 h7h6 a1h1 f6h4 h1h4,1978,attraction long mate matein3 middlegame sacrifice
wyvgT,1r6/6p1/b7/6kp/1p2PP2/1B2K1P1/P5P1/8 b - - 0 46,g5g4 e3f2 h5h4 b3d1 a6e2 d1e2,2070,endgame long mate matein3
gF1O6,r4r1k/pp2Q1bp/2b3p1/4Np2/8/1BnP4/Pq3BPP/R4RK1 b - - 6 22,a8e8 e5g6 h7g6 e7h4 g7h6 h4h6,2038,kingsideattack long mate matein3 middlegame sacrifice
L82jd,4r2k/5p1p/2p2n1q/4NQR1/p1K2P2/P7/1P6/8 b - - 2 41,e8e7 f5c8 f6e8 c8e8 e7e8 e5f7,1911,cornermate deflection endgame long master mate matein3 sacrifice
V6txY,r3r3/4b1p1/p4k1p/1p2np2/5P2/1B6/PPP3PP/3RR1K1 b - - 0 23,e5g4 e1e6 f6f7 e6h6 f7f8 h6h8,2048,discoveredattack discoveredcheck long mate matein3 middlegame pillsburysmate
wzHOZ,2kr2r1/1bpp2qp/p4p2/1pb1P3/4P2B/1QP2N2/PP3P1P/RN2R2K w - - 2 18,e1g1 g7g1 f3g1 b7e4 f2f3 g8g1,1968,kingsideattack long mate matein3 middlegame operamate sacrifice
u5tAd,2r3r1/5p2/4p3/k2pn2p/1N2n3/1RP5/1PK5/3R4 b - - 2 33,e5c4 b4c6 c8c6 d1a1 c4a3 a1a3,2107,long mate matein3 middlegame sacrifice
NQOBq,8/4qp1k/4pN1p/3pP1p1/2rP4/2P4Q/2K5/8 b - - 7 46,h7g6 h3d3 g6g7 d3h7 g7f8 h7h6,1969,deflection endgame long mate matein3
CRVMd,r3k2r/1pp2pp1/p2Pp3/3p3n/5Bpq/2PBP3/PP1N1PP1/R2Q1RK1 w kq - 1 14,f4g3 h4h1 g1h1 h5g3 h1g1 h8h1,1953,attraction discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice
oRiPo,1nk3R1/r2b4/pp1R4/2p1Bp1r/8/P7/1PP4P/2K5 b - - 1 29,c8b7 g8b8 b7b8 d6b6 b8c8 b6b8,2192,attraction deflection discoveredcheck doublecheck long mate matein3 middlegame operamate
Ekasq,8/p1k5/5N2/1KnP4/6B1/2Pn1R2/Pr6/8 w - - 0 39,b5a5 b2a2 a5b5 a7a6 b5c4 a2a4,2174,endgame epaulettemate long mate matein3
YpOkT,4r1k1/1R4pp/1R3p2/2Pp1B2/3P1n2/5P1P/5P1K/4r3 w - - 3 31,h2g3 e1g1 g3h2 g1g2 h2h1 e8e1,1972,endgame long mate matein3
SPi1N,6k1/p1p3p1/2p3rp/3br2q/8/P1B2P1P/1P2Q1P1/4R1K1 w - - 0 33,e2e5 g6g2 g1g2 h5f3 g2h2 f3g2,2000,attraction endgame long master mate matein3 sacrifice
XGwtA,2Rb1rk1/5ppp/p2pNn2/q7/1n2P3/1P2B3/BP2QPPP/1K6 w - - 1 25,e6f8 a5a2 b1c1 a2a1 c1d2 f6e4,1985,long mate matein3 middlegame queensideattack
RwKtY,kr2r3/1p1q1pp1/pR1Pb2p/3N4/2pP4/P4B2/5PPP/1R4K1 b - - 0 29,e8c8 d5c7 a8a7 b6b7 b8b7 b1b7,1965,long mate matein3 middlegame queensideattack
NYJXP,2r3k1/5pp1/b3p2p/p3P3/P3Q3/6P1/1q3P1P/1B1R2K1 b - - 0 28,c8c1 e4h7 g8f8 h7h8 f8e7 h8d8,2156,endgame long mate matein3
DVNMF,4r3/3n2p1/p1kb4/1p1p4/6Q1/8/PPP1NPPq/R1B2K2 w - - 4 20,g4g7 h2h1 e2g1 h1g1 f1g1 e8e1,2099,attraction long mate matein3 middlegame pillsburysmate sacrifice
6UgDV,5k2/5r2/p7/3Q3R/4P2p/1P5K/5rp1/8 b - - 7 51,g2g1q d5d8 f8g7 d8h8 g7g6 h8h6,2064,endgame exposedking long mate matein3
7Tpjs,6r1/ppq3pk/5p1p/7Q/4p2R/6RP/PP1r2PK/8 b - - 3 35,d2d3 h5g6 h7h8 h4h6 g7h6 g6g8,1945,deflection discoveredattack endgame long mate matein3
eSg4P,r3r1k1/pp3ppp/8/2q5/1b6/1QN3Pb/PP2BP1P/R2R2K1 w - - 4 18,e2f3 c5f2 g1f2 b4c5 d1d4 c5d4,1947,attraction kingsideattack long mate matein3 middlegame morphysmate sacrifice
Bx8vC,2r3rk/3q1p2/p2Pp1b1/1p4Qp/5P1P/8/PP1R4/K5R1 b - - 4 29,c8c6 g5h6 g6h7 h6f6 g8g7 f6g7,2084,exposedking long mate matein3 middlegame
rShys,3k3r/pp4p1/4ppQ1/3pP3/3q2Pr/P6P/1P3PK1/2R4R w - - 1 26,g6f7 h4g4 h3g4 d4g4 g2f1 h8h1,1951,deflection endgame interference long mate matein3 sacrifice
UQGFK,r4r1k/pp2Nppp/3p4/q3p2Q/1n2PP2/1K6/1P5P/6R1 b - - 2 20,a5d8 g1g7 h8g7 h5g5 g7h8 g5f6,2071,attraction kingsideattack long mate matein3 middlegame sacrifice
LLmpM,8/p7/1r6/k1Qnq3/P2p4/2p5/6PP/5RK1 b - - 19 45,a5a4 c5c4 a4a3 f1a1 a3b2 c4a2,2067,endgame long mate matein3
28NAT,3r2k1/2p3bp/1p3pp1/pP1p4/P2P1nq1/B1Q2NP1/4rP1P/2R1R1K1 w - - 1 25,c3c7 f4h3 g1g2 e2f2 g2h1 g4f3,1952,deflection kingsideattack long mate matein3 middlegame
ADtlg,4rrk1/ppp2pp1/6np/3P1P2/1P5q/P1N1bP2/2PKN2P/R2Q1B1R w - - 3 18,d2d3 g6e5 d3e3 e5c4 e3d3 e8e3,2133,discoveredcheck doublecheck exposedking long mate matein3 middlegame sacrifice
T7JdR,5rk1/1R3p2/1R2pPpK/4P2p/p3P3/rp6/8/8 b - - 1 41,h5h4 b7b8 b3b2 b8f8 g8f8 b6b8,2037,attraction endgame long mate matein3 rookendgame
CUp6B,3r4/4Qpk1/2pp3p/6p1/3b4/1PN2q1P/PKP5/R3R3 w - - 7 30,e7d8 f3c3 b2a3 d4c5 a3a4 c3b4,1903,endgame long mate matein3
h4ko7,r5k1/5p2/2p3pQ/pp1qPp1P/8/1PP2nP1/P4P2/3R1RK1 w - - 5 35,g1g2 f3e1 g2h3 d5g2 h3h4 e1f3,2006,discoveredcheck doublecheck endgame long mate matein3
JpB9S,6k1/4R1p1/pp3pNp/5P2/1PP4P/P1Q3P1/3r3K/3q4 w - - 1 40,h2h3 d1f1 h3g4 h6h5 g4h5 f1f5,2194,attraction deflection endgame long mate matein3
Wn4kn,rn5k/p4Np1/2p3p1/q7/1b1P1P2/1Q6/PP4PP/R4nK1 b - - 0 18,h8g8 f7h6 g8h7 b3g8 h7h6 g8h8,2084,discoveredcheck doublecheck kingsideattack long master mate matein3 middlegame sacrifice
ZEfs8,r4r1k/ppp3pp/2n5/3QN3/3P1P2/P1KBq3/1P6/R7 b - - 1 28,a8d8 e5g6 h7g6 a1h1 e3h3 h1h3,2153,long mate matein3 middlegame sacrifice
gIudb,r4Bk1/5p1p/6p1/3bQ3/pq1P4/8/5PPP/2R3K1 b - - 0 30,g8f8 e5h8 f8e7 c1c7 e7d6 h8e5,1913,endgame killboxmate long mate matein3
CfyRZ,r4rk1/1ppn1p1n/3pqB2/p3pN1p/P3P3/1PPP3P/5P2/R3K1R1 b Q - 3 20,h7g5 g1g5 g8h7 g5h5 h7g6 h5h6,2179,hangingpiece hookmate kingsideattack long mate matein3 middlegame pillsburysmate
XABvC,r4r2/1b3pk1/p1n1pNpp/qp2P3/5P2/6RQ/P3B1PP/3R2K1 b - - 1 23,a8d8 h3h6 g7h6 g3h3 h6g7 h3h7,1947,attraction hookmate long mate matein3 middlegame sacrifice
2tLkA,5rk1/6pp/R7/2p1p3/2PnPq2/1PN5/P5PP/4Q1K1 w - - 3 30,c3d5 d4e2 e1e2 f4c1 e2d1 c1d1,1911,endgame long mate matein3 sacrifice
B97JC,k3r3/1R5R/p2b2p1/1p3n2/8/PB3P1P/1P4PK/8 w - - 3 33,g2g3 e8e2 h2g1 d6c5 g1f1 f5g3,1912,cornermate endgame long mate matein3
W7PzG,r3k1r1/pp1b1p1p/2n1p1q1/1B1pP3/3N4/P1Q3P1/3B1PKP/2R5 b q - 0 20,c6d4 c3c8 a8c8 c1c8 e8e7 d2b4,2080,long mate matein3 middlegame pin sacrifice
i98eA,8/6p1/7p/1p1p3k/2q3P1/2P2P2/3Q3K/8 b - - 0 50,h5h4 d2e1 h4g5 e1e5 g5g6 e5f5,2169,endgame long mate matein3 queenendgame
xkMZ0,r1bq2k1/3n2p1/p1p1p1Qp/3pP3/8/2NBb3/PPP3PP/5R1K b - - 0 18,d7f8 g6f7 g8h8 f7f8 d8f8 f1f8,2033,deflection kingsideattack long mate matein3 middlegame pillsburysmate
bVVVj,4r1k1/Q3Nb1p/5p1P/8/8/3P4/Pq2PP2/4bKR1 b - - 1 31,g8f8 g1g8 f7g8 e7g6 h7g6 a7g7,2016,clearance exposedking long mate matein3 middlegame sacrifice
01iF8,5r1k/1p4pp/p5r1/3P4/3Bb2b/2Q5/PP4PP/R4B1K w - - 11 27,a1e1 f8f1 e1f1 e4g2 h1g1 g2f3,2001,discoveredattack discoveredcheck fork long mate matein3 middlegame pillsburysmate
gdxxl,3q1k1Q/6r1/p2p2B1/2p2n2/2P5/2N2P1P/Pr6/4R1K1 b - - 9 35,g7g8 e1e8 d8e8 h8f6 e8f7 f6f7,1961,exposedking fork long mate matein3 middlegame pin sacrifice
NnXiM,8/5pkp/3p4/2pP1Q1p/1pP3rq/1P1B1R2/5K1P/8 w - - 4 34,f2e3 h4e1 d3e2 e1c1 e3d3 c1c3,2012,endgame exposedking long mate matein3
9cw46,8/6k1/1Q4pp/P3r3/7q/5P1P/5K2/5R2 w - - 9 41,f2g2 e5g5 g2h2 h4g3 h2h1 g3h3,1976,deflection endgame long mate matein3
AdoZi,7Q/k4p1p/pp1r4/2B3R1/4b3/5P1P/PP3PK1/3q4 w - - 0 33,c5d6 d1f3 g2h2 f3f2 g5g2 f2g2,2050,deflection endgame long master mate matein3
a6FDY,3r1rk1/pp3ppp/2p1b3/8/3PP2R/6R1/qP1Q1KPP/8 b - - 2 24,a2c4 g3g7 g8g7 d2h6 g7h8 h6h7,2095,attraction kingsideattack long mate matein3 middlegame sacrifice
YWnE9,5k2/5R1R/1n6/2p3N1/8/7P/5PPK/qq6 b - - 1 43,f8e8 f7e7 e8f8 h7f7 f8g8 e7e8,2038,endgame exposedking long mate matein3
h4jnQ,r4r1k/2pp1p2/4p3/p3P3/1p2B2N/8/PPP5/1K4nR b - - 1 24,g1e2 h4f5 h8g8 f5e7 g8g7 h1h7,2181,discoveredattack discoveredcheck endgame exposedking long mate matein3 operamate
l1MZb,5rk1/p3pp1p/1n4pB/q6n/8/1Bb2Q1P/PP3PP1/3R2K1 b - - 1 21,c3g7 f3f7 f8f7 d1d8 g7f8 d8f8,1930,kingsideattack long mate matein3 middlegame operamate pin sacrifice
FXzxn,1Q6/7p/3QP1pk/8/3P4/P7/1KBq4/5q2 w - - 0 50,d6b4 f1c1 b2a2 d2c2 b4b2 c1b1,1980,deflection endgame long mate matein3
xainb,6r1/pk3R2/1p1Qp3/4P1rp/2P1q3/8/2R3PP/7K b - - 9 36,b7a8 f7a7 a8a7 d6c7 e4b7 c2a2,2152,attraction endgame long mate matein3 sacrifice
dqrro,2kr4/BpRr3p/4Q1p1/1b3n2/1q3P2/6P1/PPP3BP/2KR4 b - - 0 20,c8c7 e6b6 c7c8 g2b7 d7b7 b6d8,1967,deflection long mate matein3 middlegame
BwhWD,2kr4/ppp4p/5Q2/4p3/2B1P3/3PK2P/2q2Rr1/8 b - - 7 32,g2f2 c4e6 d8d7 f6h8 f2f8 h8f8,1929,endgame long mate matein3 pin
t4DkC,8/8/2p1R3/pk6/1p2p2r/1P6/P1PK4/8 b - - 0 35,c6c5 a2a4 b4a3 c2c4 b5b4 e6b6,2033,endgame long mate matein3 rookendgame
tpNJk,5bk1/1pQ4p/p4r2/3Pp1p1/P3P3/1P1BBpPq/5PbP/2R3K1 w - - 6 28,c7e5 h3h2 g1h2 f6h6 h2g1 h6h1,1946,attraction kingsideattack long mate matein3 middlegame operamate sacrifice
cfBe6,r7/1R6/4pkpB/p4p1p/P1P1n3/1P1r2P1/5PKP/8 b - - 3 38,a8d8 h6g7 f6g5 f2f4 g5g4 h2h3,1920,endgame long mate matein3
lF4GO,8/7p/R2p2r1/1p1P4/P4k2/5pNq/2P2P1P/6RK w - - 1 38,a4b5 h3h2 h1h2 g6h6 g3h5 h6h5,1961,attraction endgame long mate matein3 sacrifice
YM9cG,6k1/5ppp/2b2b2/4pN2/3p2Q1/r4PKP/6P1/6q1 b - - 0 31,c6f3 f5h6 g8h8 g4c8 f6d8 c8d8,2086,backrankmate endgame long mate matein3 pin
L90SH,r6k/p2n1p2/bpn1p3/3pP2B/2pP4/P4PKQ/3q3P/6R1 b - - 2 29,a8g8 h5g6 h8g7 h3h7 g7f8 h7f7,2109,discoveredattack discoveredcheck exposedking kingsideattack long mate matein3 middlegame
LQyGa,2r5/8/1Q5p/p2Pqppk/2P1p3/1P4P1/P5K1/5R2 b - - 4 40,e4e3 f1h1 h5g4 h1h4 g5h4 b6g6,1970,endgame long mate matein3 sacrifice
ogNS9,8/5ppk/r6p/P5r1/8/5P2/3R1P1K/R7 w - - 5 46,d2a2 a6g6 a2a4 g5h5 a4h4 h5h4,2099,endgame exposedking long mate matein3 quietmove rookendgame
