id,fen,moves,rating,themes
7BnQg,8/5kpp/p3p3/1p3R2/3PP1Q1/BPrqb3/P5PP/7K b - - 0 25,e6f5 g4h5 g7g6 h5h7 f7e6 h7e7,2543,endgame long master mate matein3
7LasP,5r1k/3RR3/p6B/1p2p3/4b3/5nP1/PPr2PKP/8 w - - 0 35,h6f8 f3g1 g2g1 c2c1 d7d1 c1d1,2508,attraction discoveredattack discoveredcheck endgame long mate matein3 pillsburysmate sacrifice
7Ps3n,4B3/pp2R1pk/7p/q4p2/P1Q3n1/1P6/3r2P1/2R3K1 w - - 2 27,c4f7 a5c5 c1c5 d2d1 e7e1 d1e1,2548,long mate matein3 middlegame sacrifice
8GWW9,8/1bp2pk1/p2p2pp/1p1nr3/3Q4/2N3Pq/PPB2P1P/4RRK1 w - - 0 26,f2f4 h3g2 g1g2 d5f4 g2g1 f4h3,2548,attraction discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice
8PASJ,8/6Rp/p5p1/5kP1/P3bP2/7P/2r1n3/Q5K1 w - - 3 37,g1h2 e2d4 h2g1 d4f3 g1f1 e4d3,2505,discoveredattack discoveredcheck endgame long mate matein3 morphysmate
8RdP3,8/1k3p2/p1p1nB2/4P2p/PK5P/1P6/8/8 w - - 1 41,b4a5 c6c5 b3b4 e6d4 b4b5 d4b3,2530,endgame long mate matein3 quietmove
8RiQe,r6k/pp3p1p/4bp2/8/2PQp3/PB5q/1P6/RN3R1K w - - 2 21,h1g1 h3g3 g1h1 g3h4 h1g1 a8g8,2501,exposedking long mate matein3 middlegame
8aio0,1r3r1k/p6P/1n1q1pQN/n1pBp1p1/2Pp4/P7/1P2PP2/R2K3R b - - 4 36,b6d5 g6g8 f8g8 h7g8q b8g8 h6f5,2550,advancedpawn discoveredattack discoveredcheck exposedking kingsideattack long mate matein3 middlegame promotion sacrifice
8ezyz,7k/1pQ4p/5np1/p1P2p2/8/P6P/BP3PPK/R1Bqr3 w - - 1 29,c1g5 e1h1 h2g3 f6h5 g3h4 d1g4,2512,epaulettemate long mate matein3 middlegame pin
8ksw8,r4r2/pp6/2p1pn1R/3p1pk1/3P4/P1PBnPP1/2P4R/2K5 b - - 2 24,a8e8 h2h4 e3g2 f3f4 g2f4 g3f4,2661,long mate matein3 middlegame quietmove
8yh0y,7Q/r1k5/bNp1p3/p2pP2p/P2q3P/2R5/1P3PP1/6K1 b - - 0 34,c7b6 h8b8 a7b7 c3c6 b6c6 b8d6,2581,attraction endgame long master mate matein3 sacrifice
8zEZ8,5rk1/2p3pp/8/2Q3N1/8/4n3/Pq2rPPP/R4RK1 w - - 5 24,f1b1 e2e1 b1e1 b2f2 g1h1 f2g2,2501,discoveredattack long mate matein3 middlegame sacrifice
95OMe,2k1r1r1/pp1b4/6Np/2Np3P/Pq1P4/3KPQ2/7b/2R5 b - - 1 27,c8d8 c5b7 b4b7 f3f6 e8e7 f6e7,2531,exposedking long mate matein3 middlegame sacrifice
95Ttx,8/p1k2NpQ/1p6/2bpPP2/4q3/7P/P4PKR/8 w - - 8 29,f2f3 e4e1 h3h4 e1f2 g2h3 f2f3,2680,deflection endgame epaulettemate long mate matein3
9BHI3,8/Q1p1qkpp/8/8/2P1n1b1/3PK3/Pr4PP/R4B1R w - - 0 17,d3e4 e7g5 e3d4 g5d8 d4c3 d8d2,2761,long mate matein3 middlegame trianglemate
9C66L,8/p1p1q1p1/3p3p/6k1/2P4P/5Q2/P4PPK/8 b - - 0 35,g5h4 f3f5 e7e5 g2g3 e5g3 f2g3,2660,endgame long mate matein3 queenendgame quietmove
9Q1E5,r4r2/p4p2/1p3k1R/2p2Np1/2b1p3/2b1P1P1/q1B1QPP1/3R1K2 b - - 4 27,f6f5 d1d5 c4d5 e2f3 f5e5 f3f6,2526,long mate matein3 middlegame pin sacrifice
9R0CX,r4r1k/pp3pR1/2pp4/4n1Q1/3qP2P/8/6P1/5R1K b - - 2 29,e5g4 g7g8 f8g8 g5h5 h8g7 f1f7,2609,exposedking killboxmate long master mate matein3 middlegame sacrifice
9dr2f,8/6pk/2RB1p2/2P2K1p/1R1p4/3P1PP1/4rr2/8 w - - 1 31,f5f4 e2e3 f4f5 f2f3 d6f4 e3e5,2599,endgame epaulettemate long mate matein3 pin
9lOVv,4r3/3R3p/p4kp1/1p3p2/3Q1Pnq/2P5/PP4P1/6K1 b - - 3 30,g4e5 d4d6 e8e6 d6f8 e5f7 f8f7,2505,endgame epaulettemate long mate matein3
A89m0,5r2/pp3k2/5p2/3Np2K/8/5Br1/PP3b2/R2RB3 w - - 1 34,h5h4 g3g5 e1f2 f8h8 f3h5 h8h5,2581,blindswinemate discoveredattack discoveredcheck long mate matein3 middlegame sacrifice
Ab7Ym,r1b3nr/2ppk2p/p1p2p2/8/3P2Q1/P7/3BKPPP/7q b - - 3 17,e7d6 g4e4 h1h2 d2b4 c6c5 d4c5,2679,long mate matein3 middlegame
ApmaF,r2b1rk1/6pp/1pR5/pQ1Pp3/4P3/P1R1NN1P/1P2nqPK/8 w - - 9 31,c3c2 f8f3 c2e2 f3h3 h2h3 f2h4,2563,attraction long mate matein3 middlegame pin sacrifice
B2yeM,r2N1rk1/ppp1n1p1/2n4p/3P4/2B3b1/2N5/PPPPKbPP/R1BQ3R w - - 2 10,e2d3 c6e5 d3e4 g4f5 e4e5 e7g6,2670,exposedking long mate matein3 middlegame sacrifice
BM5qq,5rk1/p1p3pp/1p6/2n1p3/1PP1bpNq/2Br1P1P/P1Q1K3/R4BR1 w - - 0 25,b4c5 e4f3 e2d3 h4d8 c3d4 d8d4,2547,long mate matein3 middlegame sacrifice
BTgkM,r5k1/1b2brpn/p2pN1Q1/8/1pq1P2B/2N5/PPP4P/2KR2R1 b - - 0 22,b4c3 g6f7 g8f7 g1g7 f7e6 g7e7,2553,attraction discoveredattack fork long mate matein3 middlegame operamate sacrifice
Bkwmu,2r4k/pp4pp/4b3/Q7/4Pp1q/8/PPPBBPKn/R3R3 w - - 8 24,e1h1 f4f3 e2f3 h4h3 g2g1 h2f3,2514,deflection fork long mate matein3 middlegame
BqIaV,6k1/pb4pp/1p2q1n1/3pPP1Q/3P3B/1P3p1P/P1r4K/R6R w - - 1 26,h2g3 e6e5 d4e5 c2g2 g3f3 d5d4,2760,discoveredattack discoveredcheck long mate matein3 middlegame sacrifice
Buz7H,6r1/4R1pk/1P1Bp3/p3Pp1p/5P2/P4RKP/5QP1/6rq w - - 0 40,b6b7 h1h3 g3h3 g1h1 h3g3 h5h4,2563,attraction long mate matein3 middlegame pin sacrifice
BwZJM,r4b1r/pp2q1p1/1k1NBn1p/2R5/4PB2/3N4/PP4PP/7K b - - 0 20,e7e6 d6c4 e6c4 f4c7 b6a6 c5a5,2541,clearance exposedking long mate matein3 middlegame operamate sacrifice
CKC5y,rnQbk1nr/pp2q1p1/2p1N3/4P3/8/2P3p1/PP4PP/RN2KR2 b Qkq - 5 17,g3h2 f1f8 e7f8 e6c7 e8f7 c8e6,2604,exposedking long mate matein3 opening sacrifice
CP7v6,6k1/3Q1pp1/8/4PP1p/4Pb1P/2r3PK/2P1b1B1/7R w - - 1 38,h1e1 c3g3 h3h2 g3h3 h2g1 f4e3,2502,discoveredcheck doublecheck endgame long mate matein3
CTQfs,2r1brk1/p1n3pp/2N5/2K5/1P1p1p2/3P1BN1/2P2PPP/2R4R w - - 0 31,g3e4 f8f5 c6e5 c7b5 c5d5 e8f7,2696,discoveredattack discoveredcheck long mate matein3 middlegame pin
CVdQY,2r2knr/ppN1p1bp/4p1p1/5bN1/1n3B2/8/PP2KPPP/2RR4 b - - 1 16,e6e5 c7e6 f5e6 c1c8 e6c8 d1d8,2539,discoveredattack long mate matein3 middlegame sacrifice
CXKk4,r2b4/ppq3p1/5kp1/2P1pNN1/1P1pp3/PQ6/3K1PP1/R6r b - - 1 25,h1a1 g5e4 f6f5 b3h3 f5e4 h3f3,2575,long mate matein3 middlegame sacrifice
CnA6q,4r1k1/ppb2ppp/8/3p3n/8/1NPN1P1P/PP2r1P1/3RR1K1 w - - 5 25,g1f1 c7h2 e1e2 h5g3 f1e1 e8e2,2523,fork long mate matein3 middlegame quietmove sacrifice
D6UMH,1r1q1rk1/1b2bpp1/p3pn1P/1p1n2N1/3PN3/5Q2/PP1B1PP1/2R1K2R b K - 0 19,f6e4 f3f7 f8f7 h6h7 g8h8 g5f7,2539,advancedpawn kingsideattack long mate matein3 middlegame sacrifice
DtYhe,1k2r1r1/ppp2Q2/1n1b4/8/3P4/2P2B1P/PPq3P1/R1B2RK1 w - - 3 24,f1f2 c2f2 g1f2 d6g3 f2g1 e8e1,2574,attraction kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
Dtta1,3R4/1p3p1k/2p2p1p/2P2N2/1rb1B3/p1b4P/P1K3P1/8 b - - 1 30,c3e5 f5g3 f6f5 e4f5 h7g7 g3h5,2506,discoveredattack discoveredcheck endgame long mate matein3
E3DVD,5rk1/4q1p1/2p4R/pp1p4/1P1PP3/K1P5/P4r2/4Q1R1 w - - 0 30,h6g6 e7b4 c3b4 f8f3 e1c3 f3c3,2557,endgame long mate matein3 sacrifice
E7npd,4r1k1/np6/6pp/pP1NBK2/Pb3PP1/1Q2P3/6qP/2R5 w - - 0 45,f5f6 e8e6 f6e6 g2g4 f4f5 g4f5,2700,attraction long mate matein3 middlegame sacrifice
E8Zmo,b7/pq4bk/1p3B2/4P3/1P4P1/2PQp3/P6P/6K1 b - - 5 36,h7h6 f6g5 h6g5 d3f5 g5h6 f5h5,2599,attraction endgame exposedking long mate matein3 sacrifice
ET6Iu,1k6/1p4QR/pq1r1p2/3K4/2p2P2/2P1P1P1/6P1/8 w - - 0 36,d5e4 b6b1 e4f3 b1d1 f3f2 d6d2,2636,endgame long mate matein3
EWNzk,1kb4R/p1p5/1p1p1pq1/P2P1Nb1/1PP3B1/5K2/6P1/8 b - - 2 35,b8b7 f5d6 c7d6 a5a6 b7a6 g4c8,2507,attraction deflection endgame long mate matein3 sacrifice
Ebzsl,r4r2/2qR4/p7/1p1p1p2/1Pk5/2Pp1Q2/PK3P1P/8 b - - 0 32,c7e5 d7c7 e5c7 f3d1 d3d2 d1e2,2759,endgame long mate matein3 sacrifice
Ed8Z8,3rr2k/7p/p1p4N/8/6B1/1Q2b1Bb/PP1K1p1P/R6R w - - 2 30,d2e2 d8d2 e2f3 f2f1q h1f1 h3g2,2617,advancedpawn deflection exposedking long mate matein3 middlegame promotion
Ez6GI,r1b1k2r/pp3ppp/4p3/2bpPn2/8/5N1P/Pq1BQPP1/RN2KB1R w KQkq - 2 12,d2c3 b2c1 e2d1 c5f2 e1f2 c1e3,2614,attackingf2f7 attraction deflection long mate matein3 middlegame sacrifice
F1PiB,3k2r1/pQp1b3/2P1p2p/8/3P4/P3r1q1/5RP1/5RK1 b - - 0 32,e7a3 b7a8 d8e7 f2f7 e7d6 f7d7,2600,epaulettemate long mate matein3 middlegame
FKyEW,6nk/p5p1/1p2p1QB/3qP3/3b3N/r6P/6P1/5R1K b - - 1 34,g7h6 g6h7 h8h7 f1f7 h7h8 h4g6,2696,attraction cornermate exposedking long mate matein3 middlegame sacrifice
FOIOD,2kr3r/1Rpq2pp/Qnnp1p2/8/4P3/2B5/P5PP/1R4K1 b - - 0 21,c6b8 b7c7 c8c7 a6b6 c7c8 b6b8,2532,attraction discoveredcheck doublecheck long mate matein3 middlegame queensideattack
FRdI6,1rr2k2/p5b1/3p2pQ/3P4/3p4/1q1B1P2/2P5/2KR2NR w - - 3 25,h6g6 c8c2 d3c2 b3a3 c1d2 a3e3,2558,long master mate matein3 middlegame sacrifice
FjQKC,5rk1/pR2pB1p/2nP2pQ/2p3Pb/4P1P1/8/P2q1P2/5K1R b - - 0 22,g8f7 b7e7 c6e7 h6h7 f7e6 h7e7,2509,long mate matein3 middlegame sacrifice
Fsf0O,8/6N1/1R5p/5kp1/2r1p2P/n5P1/5PK1/8 b - - 1 41,f5g4 b6e6 a3c2 e6e4 c4e4 f2f3,2542,endgame long mate matein3 sacrifice
FwCDM,4r3/1p3pkp/5Rp1/pb1Pq1N1/4r2P/8/2P2QP1/5RK1 b - - 0 34,b5f1 f6g6 h7g6 f2f7 g7h8 f7h7,2638,discoveredattack fork long mate matein3 middlegame sacrifice
G8xxY,2k5/ppp2ppp/8/4r3/6K1/P1N1b1P1/1P2N2P/4nB1R w - - 3 22,f1h3 f7f5 g4h5 g7g6 h5h4 e1f3,2511,long mate matein3 middlegame
GBqDv,7r/pBppr1p1/1p5p/3R4/2k5/2P5/PPK1nPPP/7R b - - 4 23,c7c6 h1d1 c6d5 b2b3 c4c5 d1d5,2571,endgame long mate matein3 operamate quietmove sacrifice
GGdeH,r1bq3k/pp1n4/4prPQ/3p1B2/3p2R1/8/PPP1pP2/2K5 b - - 1 23,h8g8 f5e6 f6e6 h6h7 g8f8 h7f7,2528,exposedking kingsideattack long mate matein3 middlegame sacrifice
GV3Ky,4kb1r/pp4pp/2b1PN2/6B1/3p4/5Q2/Pqr3PP/R4R1K b k - 0 21,g7f6 f3f6 c6g2 h1g1 d4d3 f6f7,2537,long mate matein3 middlegame
GlQac,5qk1/6pp/Q7/P2p4/2p2P1P/4r3/1r4P1/R5RK w - - 0 36,a6c6 f8d8 g2g3 d8h4 g3h4 e3h3,2507,endgame long mate matein3 sacrifice
H0EcG,4r1k1/pbr3p1/1p2ppN1/q7/3p2Q1/3BB2R/PP6/1K6 b - - 1 34,d4e3 g4e6 e8e6 h3h8 g8f7 h8f8,2535,long mate matein3 middlegame sacrifice
H52Z7,8/1p3pk1/4q1p1/8/5PK1/1P4PP/P4Q2/8 w - - 9 35,g4h4 e6e7 h4g4 f7f5 g4f3 e7e4,2543,endgame long mate matein3 queenendgame
HO6mW,5rk1/5pp1/2p4p/1PPqP3/2KP1PP1/r2B3P/8/1Q1R3R w - - 1 33,c4b4 d5d4 b4a3 d4c3 a3a2 f8a8,2501,long mate matein3 middlegame sacrifice
HQIzD,r1bq1k1r/3pn2p/p1pN2pB/5p2/1PP5/5Q2/P4PPP/b3KB1R b K - 1 14,a1g7 f3c3 g7h6 c3f6 f8g8 f6f7,2558,exposedking fork long mate matein3 middlegame pin sacrifice
HTUid,5rk1/pp1b2rp/2pqN1pQ/2p1n1p1/4P3/3P3P/PPP2RP1/5RK1 b - - 1 22,g7f7 h6g7 f7g7 f2f8 d6f8 f1f8,2545,deflection kingsideattack long mate matein3 middlegame sacrifice
HU1bI,r2Nk2r/ppp3p1/2np4/2b1p3/2B1n3/2NP4/PPP2pP1/R1BQ1RK1 w kq - 0 12,f1f2 c5f2 g1f1 h8h1 f1e2 c6d4,2551,kingsideattack long mate matein3 middlegame
HacVQ,8/3R4/1P6/3Pp1P1/pk6/1n2N3/K7/r7 w - - 1 43,a2b2 a4a3 b2c2 e5e4 d5d6 a1c1,2541,endgame long mate matein3
Hcu0Y,7k/1R5p/Q5p1/8/2PR4/P4r1K/5q1P/5B2 w - - 3 35,h3g4 f3g3 h2g3 f2f5 g4h4 f5h5,2511,clearance endgame long mate matein3 sacrifice
HgfuP,8/8/p4P2/2k4N/1p5B/2p4P/r7/2K5 w - - 0 47,f6f7 a2a1 c1c2 c5c4 f7f8q b4b3,2580,endgame long mate matein3
I0zf5,3r2k1/4R1pp/8/2n1Np2/1pP1b3/rN2P2P/PK3PP1/R7 w - - 1 29,f2f3 a3b3 a2b3 d8d2 b2c1 c5b3,2506,cornermate deflection long mate matein3 middlegame sacrifice
I63Us,1r3q2/2p3pk/2Qp2pp/4p3/4n3/2PP2NP/PP3KP1/R1B1R3 w - - 0 23,f2e2 b8b2 c1b2 f8f2 e2d1 f2d2,2602,long mate matein3 middlegame sacrifice
IDJfw,4rrk1/1p6/2p3R1/4P3/p7/4P1Q1/6PK/1q6 b - - 0 28,g8f7 e5e6 e8e6 g6g7 f7f6 g3g5,2546,endgame exposedking long mate matein3 trianglemate
IFYUK,1R6/4ppkp/3p2pB/3P1P2/2p1P3/r5N1/r4qPP/2Q4K b - - 3 31,g7f6 h6g7 f6g7 g3h5 g6h5 c1g5,2528,attraction epaulettemate long mate matein3 middlegame sacrifice
IQT06,2r5/pppk1RBp/1bn5/1N1N4/2B1p3/1P2P3/3q2PP/6K1 b - - 5 23,d7e8 b5d6 c7d6 d5f6 e8d8 f7d7,2643,exposedking long mate matein3 middlegame sacrifice
IYnA4,2r1kr2/pp2nb1Q/3R2p1/1N2p3/2B1P3/1P6/PP4q1/2K2R2 b - - 3 22,f7c4 b5c7 c8c7 f1f8 e8f8 d6d8,2512,attraction exposedking long mate matein3 middlegame sacrifice
Iamwe,r2qr3/pb2bp1k/1pn1p1p1/2p1P2Q/2PpNP2/3B2R1/PPPB2PP/R5K1 b - - 0 20,g6h5 e4d6 f7f5 e5f6 h7h8 d6f7,2516,cornermate discoveredattack discoveredcheck enpassant exposedking fork long mate matein3 middlegame
Ihn1t,8/3pkp1Q/p3p3/8/8/3BKP2/5qr1/3R3R w - - 1 38,e3e4 g2g4 f3g4 d7d5 e4e5 f2f6,2504,endgame long mate matein3 sacrifice
Ivy4s,r3r1k1/pbp2p2/1p5p/4P3/3Pn3/1NP1Q1Pq/PP2B2P/R3R2K w - - 7 29,e2f1 h3f1 e1f1 e4f2 h1g1 f2h3,2511,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice
J2iMZ,3r4/2r5/p2p4/1pPRp3/1P3p2/P4P1k/5Kp1/6R1 b - - 0 48,c7d7 d5d1 e5e4 g1h1 g2h1b d1h1,2535,endgame long mate matein3 rookendgame
J57db,r4rk1/pb1nq3/1pp1ppB1/3n2Np/3B2PQ/P1P5/1PP4P/R4RK1 b - - 0 20,f6g5 g6h7 e7h7 h4g5 h7g6 g5g6,2575,deflection exposedking kingsideattack long mate matein3 middlegame sacrifice
