id,fen,moves,rating,themes
06FI0,5rk1/2p4p/1p1pN1p1/3Pp3/2P1R3/3Q4/r4qPP/R6K w - - 2 27,a1g1 f2g1 h1g1 a2a1 e4e1 a1e1 d3f1 e1f1,1540,attraction mate matein4 middlegame sacrifice verylong
06gwJ,r1b1qbr1/ppp1pNk1/1n1pP1pp/4Q3/7P/1P6/PBPP1PP1/RN2K2R b KQ - 0 14,d6e5 b2e5 g7h7 f7g5 h6g5 h4g5 f8h6 h1h6,1316,discoveredattack discoveredcheck master mate matein4 opening pillsburysmate verylong
06jka,5Q2/Rbk3p1/1p1p2qp/2p1p3/4P2b/1P1PB3/1PPK3P/8 w - - 2 25,f8a8 g6g2 d2c3 h4e1 c3c4 g2c2 c4b5 c2b3,1424,deflection endgame mate matein4 verylong
07x3o,5rk1/5ppp/1R2p3/pP6/P7/5Q2/1q2r1PP/5RK1 b - - 5 27,e2d2 f3f7 f8f7 b6b8 d2d8 b8d8 f7f8 f1f8,1413,endgame mate matein4 sacrifice verylong
087XE,k2r1q1r/1pQ5/p2p3p/PR1P1p2/3P1P2/6pP/6P1/2R3K1 b - - 0 26,a6b5 a5a6 d8b8 a6b7 b8b7 c1a1 b7a7 c7a7,1375,advancedpawn endgame mate matein4 queensideattack verylong
08ZgN,2k5/1pp2pp1/1N2n3/2Q1P2p/6b1/8/PPP3PK/5q2 b - - 5 30,c8d8 c5d5 d8e8 d5d7 e8f8 d7c8 e6d8 c8d8,1573,endgame master mastervsmaster mate matein4 verylong
0A532,8/p6k/7p/3PBpp1/6b1/2P5/PP3Q1K/2q5 b - - 0 38,c1d1 f2a7 h7g6 a7g7 g6h5 g7f7 h5h4 e5g3,1516,endgame mate matein4 verylong
0BVcO,r2q1rk1/pb1nb1p1/1p1pp1P1/4P3/3p1B2/2P3N1/PP4P1/R2QK2R b KQ - 0 18,f8f4 h1h8 g8h8 d1h5 h8g8 h5h7 g8f8 h7h8,1580,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0Bq5f,7k/p5p1/1p5p/1P2b3/2r5/6PQ/P2r1q1P/1R3R1K b - - 1 31,f2e2 f1f8 h8h7 h3f5 g7g6 f5f7 e5g7 f7g8,1349,mate matein4 middlegame verylong
0CG8J,4r2r/2R1pk2/b2p1p2/3P1P2/3PQ1P1/7B/3q2K1/4R3 w - - 11 35,g2g3 h8h3 g3h3 e8h8 h3g3 d2h2 g3f3 h8h3,1549,attraction mate matein4 middlegame sacrifice verylong
0CzHd,5rk1/1pQ2ppp/p1b1p3/4n3/8/2P1q3/P3BRPP/3RK3 b - - 5 24,e5g4 c7f7 f8f7 d1d8 c6e8 d8e8 f7f8 f2f8,1554,kingsideattack mate matein4 middlegame sacrifice verylong
0D7wm,4k3/R5R1/3r1p2/2pP1p2/2r5/6P1/P3PP2/2K5 w - - 0 41,c1b2 d6b6 b2a3 c4c3 a3a4 b6b4 a4a5 c3a3,1458,endgame mate matein4 rookendgame verylong
0DBEB,Q2R4/8/5pp1/8/3b1q1p/3k3P/5PPK/8 w - - 2 42,g2g3 f4f2 a8g2 h4g3 h2h1 f2e1 g2f1 e1f1,1432,endgame master mate matein4 verylong
0EbdB,r5k1/pp3ppp/4pR2/8/8/2P3Q1/Pq1r2PP/5R1K b - - 1 26,a8f8 f6f7 f8f7 g3b8 d2d8 b8d8 f7f8 f1f8,1417,endgame mate matein4 sacrifice verylong
0FAkv,rnb2r1k/ppRpNQpp/1b5n/4P1N1/8/8/Pq1BK1PP/5B1R b - - 0 15,h6f7 g5f7 f8f7 c7c8 b6d8 c8d8 f7f8 d8f8,1393,backrankmate mate matein4 middlegame verylong
0FTR6,r5k1/1b3pp1/2p4p/3n4/P2B1P2/5BP1/2P4P/4R1K1 b - - 0 24,a8a4 e1e8 g8h7 f3e4 f7f5 e4f5 g7g6 e8h8,1419,endgame mate matein4 operamate verylong
0GAbv,2r1rk2/1p3Q1p/2bR4/p3P2p/8/P5RP/1q3PP1/6K1 b - - 0 30,f8f7 d6f6 f7e7 g3g7 e7d8 f6d6 c6d7 d6d7,1508,endgame epaulettemate exposedking mate matein4 verylong
0GzPa,r6r/1p2k3/p2p1p1q/3Pb3/4P3/3B4/PP3QRP/5R1K w - - 0 30,f2f5 h6h2 g2h2 h8h2 h1g1 a8g8 f5g6 g8g6,1450,mate matein4 middlegame sacrifice verylong
0HCPo,r2qk2r/1b1nppb1/p1pp1nB1/1p5p/2PP3P/1PN1PN2/PBQ2PP1/R3K2R b KQkq - 0 11,f7g6 c2g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7,1340,fork mate matein4 middlegame quietmove verylong
0HIHa,8/1p2Q1kp/p1p3b1/3p2n1/q2P4/5P2/6PK/8 b - - 2 49,g7h6 e7f8 h6h5 g2g4 h5h4 f8h6 g6h5 h6h5,1433,endgame exposedking mate matein4 verylong
0HX32,r5rk/p2p1p1p/1p2pP2/5pPQ/5P2/5R2/P3q2P/6K1 b - - 2 31,a8c8 h5h7 h8h7 f3h3 e2h5 h3h5 h7g6 h5h6,1554,attraction endgame mate matein4 sacrifice verylong
0HaCA,5rk1/4Rppp/8/p7/2Q2P2/5B1P/1q4PK/r7 b - - 1 31,b2c1 c4f7 f8f7 e7e8 f7f8 f3d5 g8h8 e8f8,1460,backrankmate deflection endgame mate matein4 pin sacrifice verylong
0HsUe,8/6pk/5bPp/3Qq2P/8/8/2q2PK1/8 b - - 0 43,h7h8 d5a8 c2c8 a8c8 f6d8 c8d8 e5e8 d8e8,1328,endgame mate matein4 verylong
0I0Aj,4Q3/2p3p1/1p2R2p/p5q1/P4p1k/2P1bP2/1P1r2PP/5B1K w - - 9 38,e6e5 g5g2 f1g2 d2d1 g2f1 d1f1 h1g2 f1g1,1596,endgame kingsideattack mate matein4 operamate sacrifice verylong
0I4GW,6r1/k3r2q/Pp6/3Q4/1P3B2/7P/5p2/2R2R1K w - - 3 38,h1h2 h7h3 h2h3 e7h7 f4h6 h7h6 d5h5 h6h5,1514,attraction mate matein4 middlegame sacrifice verylong
0IGmQ,2r2rk1/1p1qbp2/p5pQ/3pP2p/P2P4/2N1B3/1P4PP/5RK1 b - - 7 23,f8e8 f1f7 g8f7 h6h7 f7e6 h7g6 e7f6 g6f6,1531,attraction deflection kingsideattack mate matein4 middlegame sacrifice verylong
0Ih04,3r1r1k/ppp3pp/4Q3/8/3q4/8/PP3PPP/2R2RK1 w - - 1 19,c1c3 d4f2 f1f2 d8d1 e6e1 d1e1 f2f1 e1f1,1406,clearance endgame mate matein4 sacrifice verylong
0KkeZ,6rk/1p4qp/2p1p3/p1P2p2/3P3P/5Pn1/PP4Q1/3RR1K1 w - - 2 29,g1h2 g3f1 g2f1 g7g3 h2h1 g3h4 f1h3 h4h3,1465,clearance endgame exposedking mate matein4 sacrifice verylong
0L67e,4q3/2b4k/5Bp1/2pBp1Qp/Pp1pP1nP/3P2P1/2P5/6K1 b - - 0 39,e8a4 d5g8 h7g8 g5g6 g8f8 g6g7 f8e8 g7e7,1477,attraction deflection endgame fork mate matein4 sacrifice verylong
0MS3u,8/2R3p1/3rkbpp/8/4KPP1/4B2P/8/8 b - - 0 49,d6a6 f4f5 g6f5 g4f5 e6d6 e3f4 f6e5 f4e5,1523,endgame exposedking mate matein4 verylong
0Mspr,8/5ppp/R7/1r2p1k1/1P1p4/1n2PPP1/2r1NK1P/3R4 b - - 0 32,b5b4 h2h4 g5h5 g3g4 h5h4 d1h1 h4g5 h1h5,1469,endgame mate matein4 verylong
0NNDI,r1r5/3Q1ppk/p5q1/3Pp3/8/1NP1nP2/PP5P/1K1R3R w - - 5 23,b1a1 e3c2 a1b1 c2a3 b1a1 g6b1 d1b1 a3c2,1570,discoveredcheck doublecheck mate matein4 middlegame sacrifice smotheredmate verylong
0NUCt,1r3rk1/pp3p1p/3pBQpP/2p5/4q2P/8/5R2/6K1 b - - 5 30,e4e5 e6f7 f8f7 f6f7 g8h8 f7f8 b8f8 f2f8,1554,endgame mate matein4 verylong
0O19K,1r4k1/3b1p1p/6p1/pp4qr/P1pN2n1/2P1PQP1/1R2BPP1/1R4K1 w - - 3 27,f3f4 h5h1 g1h1 g5h5 h1g1 h5h2 g1f1 h2h1,1477,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0OHCM,2Q1qk2/1r3pb1/p2p4/3N2pB/8/Pp6/1P5P/1K3R2 w - - 10 38,c8b7 e8e4 b1a1 g7b2 a1b2 e4c2 b2a1 c2a2,1571,attraction endgame mate matein4 sacrifice verylong
0PWEo,3r3k/2Q1pp2/Bn5p/6p1/1P6/P5P1/2R2PP1/3q2K1 w - - 6 38,g1h2 d1h5 h2g1 d8d1 a6f1 d1f1 g1f1 h5d1,1537,attraction endgame mate matein4 sacrifice verylong
0QIlz,r1b2rk1/3p1ppp/p3n3/1p1N3Q/2B5/4R3/PPP2qPP/1K1R4 b - - 1 21,b5c4 d5e7 g8h8 h5h7 h8h7 e3h3 f2h4 h3h4,1584,anastasiamate attraction kingsideattack mate matein4 middlegame sacrifice verylong
0QPvf,2Q4k/p5pp/2p5/3q4/8/7P/5rP1/1R5K b - - 2 32,d5g8 b1b8 f2f1 h1h2 g8c8 b8c8 f1f8 c8f8,1401,backrankmate endgame mate matein4 quietmove verylong
0SUud,r3r1k1/2pbNp2/p2n3p/1p1P2q1/8/1P1Q2nP/PBB2bPK/RN6 b - - 3 26,e8e7 d3h7 g8f8 h7h8 g5g8 b2g7 f8e8 h8g8,1362,deflection kingsideattack mate matein4 middlegame verylong
0TEmc,5bk1/3q1p2/4p1pP/1p1pP1B1/1p5Q/1r6/p4PP1/5RK1 b - - 1 34,b3b1 h6h7 g8h8 g5f6 f8g7 f6g7 h8g7 h7h8q,1563,advancedpawn attraction endgame mate matein4 promotion verylong
0TvRg,3kr2r/3p1R2/1p1Qp3/p3P1p1/P2P4/2P3P1/1P3R1P/3q2K1 w - - 1 32,g1g2 h8h2 g2h2 e8h8 f7h7 h8h7 h2g2 d1h1,1414,attraction endgame mate matein4 sacrifice verylong
0UoaK,2k2r2/1R2b2Q/p1p1p2p/3pP3/8/7P/3q2P1/4N2K w - - 1 40,h7e7 f8f1 h1h2 d2f4 g2g3 f4f2 e1g2 f2g1,1446,endgame fork mate matein4 verylong
0UpPL,5rk1/p5pp/2p2q2/Q1p5/2P1R3/1BN5/PP1r1PPP/R5K1 w - - 0 26,c3d1 d2d1 a1d1 f6f2 g1h1 f2f1 d1f1 f8f1,1344,backrankmate mate matein4 middlegame sacrifice verylong
0V45V,2r3k1/6pp/3bpR2/p2pN3/3P4/4B2P/Pq4P1/3Q3K b - - 0 23,g7f6 d1g4 g8f8 e3h6 f8e7 g4g7 e7d8 g7d7,1542,endgame mate matein4 verylong
0WECg,2k3rr/pp3p2/2p1p2P/4n1B1/2P5/P4B2/1PQ2PP1/R4R1K w - - 1 22,g5f6 h8h6 f3h5 h6h5 f6h4 h5h4 h1g1 e5f3,1316,fork mate matein4 middlegame pin verylong
0XpBC,6k1/6pp/P3p3/1Np2p1r/5n2/1PP2P1P/3r1PRK/R7 w - - 1 32,a6a7 h5h3 h2g1 f4e2 g1f1 h3h1 g2g1 h1g1,1419,endgame mate matein4 verylong
0YrQV,1k1r3r/ppp1ppb1/3p2p1/1P2P3/Q1PP1n2/P1N2NPq/5P1P/R5RK w - - 4 20,a4d1 h3h2 f3h2 h8h2 h1h2 d8h8 d1h5 h8h5,1401,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0Z9A3,6rk/b1p2p2/2pp3p/p3p2n/Q3Pq2/2PP1NB1/PP3PK1/R4R2 w - - 3 22,a4c2 g8g3 f2g3 f4g3 g2h1 g3h3 f3h2 h5g3,1497,mate matein4 middlegame verylong
0ZZHP,r3kn2/pp2bp2/2p4p/2q2r1n/2N3p1/1PP3P1/PB3PBP/R2QR1K1 w q - 2 19,b2a3 c5f2 g1h1 h5g3 h2g3 f5h5 g2h3 h5h3,1423,clearance kingsideattack mate matein4 middlegame verylong
0aP0U,r1bq1rk1/p3b1pB/2p5/3pp1P1/5B2/2P5/P1P2P1P/R2QK2R b KQ - 0 15,g8h7 d1h5 h7g8 g5g6 f8f4 h5h7 g8f8 h7h8,1459,mate matein4 middlegame sacrifice verylong
0aUL8,6r1/p5rk/1p5p/5p2/q2PpQ2/2P1R3/PP3RPP/6K1 w - - 8 30,e3h3 a4d1 f2f1 g7g2 g1h1 g2g1 f1g1 g8g1,1508,deflection endgame mate matein4 verylong
0ahgj,2R3Q1/p5p1/6kp/1q6/5B2/b5P1/P5PK/8 w - - 2 39,c8a8 b5h5 h2g1 a3c5 f4e3 c5e3 g1f1 h5d1,1493,endgame mate matein4 verylong
0aovE,3r1rk1/p5pp/4pq2/1R6/4p3/8/P1P1QPPP/5RK1 w - - 0 22,e2e4 f6f2 f1f2 d8d1 e4e1 d1e1 f2f1 e1f1,1326,endgame mate matein4 sacrifice verylong
0b1XI,6k1/5ppp/p1p1rb2/4p3/3P4/2q1B1QP/Pr3PP1/1R2R1K1 b - - 0 22,e5d4 g3b8 b2b8 b1b8 f6d8 b8d8 e6e8 d8e8,1550,backrankmate mate matein4 middlegame sacrifice verylong xrayattack
0d5kw,2kr4/pp3p2/2p1b3/3p4/8/2NB2q1/PPP1Q1Pr/R4RK1 w - - 4 19,e2f2 h2h1 g1h1 d8h8 d3h7 h8h7 h1g1 g3h2,1575,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0dUwp,kr6/p2nbpp1/qr2p1p1/2pp2Pn/3P1P2/2N1P2P/PPQ3B1/KR2B2R w - - 0 23,c3d5 a6a2 a1a2 b6a6 e1a5 a6a5 c2a4 a5a4,1489,attraction mate matein4 middlegame sacrifice verylong
0dY0C,6k1/Q5p1/5n2/R2p1q2/4p3/2P1B1PP/5P1K/1r6 w - - 6 47,a5a1 f6g4 h3g4 f5h7 e3h6 h7h6 h2g2 h6h1,1556,endgame master mate matein4 sacrifice verylong
0eFlv,2kr3r/ppp2qp1/1bp2p2/4p3/1PQ1Pnp1/2P1N3/P2P1PPN/R1B2RK1 w - - 2 16,c4f7 f4e2 g1h1 h8h2 h1h2 d8h8 f7h5 h8h5,1431,anastasiamate attraction kingsideattack master mate matein4 middlegame sacrifice verylong
0fn76,2r2k2/3q1p2/4pP2/pp1pP1Q1/1n1P3N/1P6/6PP/6K1 b - - 0 35,d7c6 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,1431,deflection endgame mate matein4 verylong
0foC2,8/pp1q1kbp/5np1/1PBN4/3p1P2/3b2P1/P5BP/4Q1K1 b - - 2 25,f6d5 g2d5 d7d5 e1e7 f7g8 e7e8 g7f8 e8f8,1328,mate matein4 middlegame verylong
0ftTD,r3k2r/1p3ppp/5Nb1/2p1b1B1/1pP1P3/3Q1P1P/qP3P2/2KR2R1 b kq - 0 18,g7f6 d3d7 e8f8 g5h6 f8g8 d7d8 a8d8 d1d8,1487,mate matein4 middlegame pillsburysmate sacrifice verylong
0fvla,r2q1rk1/pp2pp1p/3p1npQ/2p3N1/2P1P3/P1N4P/1P3PP1/n2K3R b - - 0 14,a1b3 c3d5 f8e8 d5f6 e7f6 h6h7 g8f8 h7f7,1468,kingsideattack mate matein4 middlegame verylong
0fyLE,6kB/2p4p/1p5r/6q1/PP1Qp3/5pPP/5P2/4R1K1 w - - 1 33,g1h2 h6h3 h2g1 h3g3 f2g3 g5g3 g1f1 g3g2,1561,deflection endgame fork mate matein4 sacrifice verylong
0g5h6,4r1k1/2q2ppp/3b4/3Q1P2/1pNpn3/1P5P/2P2PP1/3B1RK1 w - - 2 28,d1f3 d6h2 g1h1 e4f2 f1f2 e8e1 f2f1 e1f1,1327,clearance deflection kingsideattack mate matein4 middlegame sacrifice verylong
0hPvr,r7/p4kpp/3p4/2pPpKb1/2Pr4/6PB/P6P/R6R w - - 5 28,f5g5 h7h6 g5h5 g7g6 h5h6 a8h8 h6g5 h8h5,1388,endgame mate matein4 verylong
0hWPR,5r1k/5p1p/3N1n2/2np4/p6P/6R1/3r1PP1/2R3K1 b - - 1 35,c5e4 d6f7 f8f7 c1c8 f6e8 c8e8 f7f8 e8f8,1466,mate matein4 middlegame sacrifice verylong
0hk4T,b5k1/p4r2/1pB1p3/3n1p2/3b2q1/P3PpB1/1P3P1K/2RQ3R w - - 0 28,d1d4 f7h7 h2g1 h7h1 g1h1 g4h3 g3h2 h3g2,1492,attraction exposedking mate matein4 middlegame verylong
0i2Aq,6rk/1p3p1p/p4p2/8/PQ1p1P2/3Pq1rP/1PP2RPK/1R6 w - - 1 27,b1f1 g3h3 g2h3 e3g3 h2h1 g3h3 f2h2 h3f1,1558,clearance deflection endgame mate matein4 sacrifice verylong
0iiot,6k1/p1q2ppp/3p4/1P4P1/rnP2P2/3P3P/1P1Q4/1K1R3R w - - 1 26,h1e1 a4a1 b1a1 c7a5 a1b1 a5a2 b1c1 a2a1,1411,attraction endgame mate matein4 queensideattack sacrifice verylong
0ij3I,3r4/2Q4p/1pBrpkp1/1P3p1q/2P2P2/4P3/P4P1P/R3K1R1 w - - 1 25,e1f1 d6d1 a1d1 d8d1 f1g2 h5g4 g2h1 g4g1,1587,mate matein4 middlegame verylong
0jFcy,3r3k/pp4p1/3q3p/4p3/4Q2b/1B6/PPPB1rPP/2KR2N1 w - - 1 28,e4h4 d6d2 d1d2 f2f1 h4e1 f1e1 d2d1 e1d1,1537,fork mate matein4 middlegame sacrifice verylong
0kRJr,r4rk1/ppp2ppp/1b1pn3/3N4/P1B1P3/3K1P2/1PP2q2/R2Q3R b - - 5 19,c7c6 d5e7 g8h8 h1h7 h8h7 d1h1 f2h4 h1h4,1390,anastasiamate attraction kingsideattack mate matein4 middlegame sacrifice verylong
0lhMR,1kr5/3R2p1/Qpq5/8/PP3P2/6Pp/7P/3R3K w - - 1 38,d7d5 c6d5 d1d5 c8c1 d5d1 c1d1 a6f1 d1f1,1403,clearance endgame mate matein4 sacrifice verylong
0lnAv,1k4r1/ppp2Q1p/3b4/1P3Nr1/P2P4/2P4P/4q1P1/6RK b - - 4 32,g5g2 f7g8 g2g8 g1g8 d6f8 g8f8 e2e8 f8e8,1393,backrankmate mate matein4 middlegame verylong xrayattack
0ly4N,6rk/1R3Qpp/1p3p2/p7/3P4/2P3RP/P2q1PPK/4r3 b - - 7 30,d2f2 f7g7 g8g7 b7b8 e1e8 b8e8 g7g8 g3g8,1422,endgame master mate matein4 sacrifice verylong
0nHA9,5rk1/pp3ppp/q7/3P2P1/8/3r4/P4QP1/2R2RK1 b - - 2 29,d3d5 f2f7 f8f7 c1c8 d5d8 c8d8 f7f8 f1f8,1329,endgame mate matein4 sacrifice verylong
0nmaJ,7q/5Q1p/4p1pk/3p2P1/5P2/4P2P/p6K/8 b - - 0 54,h6h5 f7e6 h8b2 h2g3 b2e2 e6g4 e2g4 h3g4,1402,endgame master mate matein4 queenendgame verylong
0o0DB,r4k2/ppp2qp1/3p4/3P2Q1/4Pn2/3n4/P3R1PP/RN4K1 w - - 0 23,e2e3 f4h3 g2h3 f7f2 g1h1 f2f1 g5g1 d3f2,1578,clearance kingsideattack mate matein4 middlegame sacrifice verylong
0pmAe,1r3r1k/2p3p1/1pb3Pp/p2pqP2/4P3/3PQ2R/PPP4P/1R4K1 b - - 0 26,d5e4 h3h6 h8g8 h6h8 g8h8 e3h3 h8g8 h3h7,1529,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0q3Sx,3BQnk1/5pbp/4p1p1/2P2qN1/3P4/4P3/1r3PPP/5RK1 w - - 4 33,e3e4 f5f2 f1f2 b2b1 f2f1 g7d4 g1h1 b1f1,1570,backrankmate deflection mate matein4 middlegame sacrifice verylong
0qBmj,1k4r1/p1p2p2/1p1r3p/PQpP1P1R/1PP1p1P1/4P3/1q6/2RK4 b - - 0 27,g8g4 b5e8 d6d8 e8d8 b8b7 a5a6 b7a6 d8c8,1426,attraction endgame mate matein4 queensideattack verylong
0qPL6,5rk1/pp3pp1/8/4q1N1/6b1/3rR3/PP3QP1/5K1R b - - 0 27,d3e3 h1h8 g8h8 f2h4 g4h5 h4h5 h8g8 h5h7,1419,attraction fork mate matein4 middlegame sacrifice verylong
0qsBg,2kr4/ppp2pp1/8/2bp4/4P3/3Q1P2/PPP2q2/3K1B2 b - - 3 22,d5e4 f1h3 f7f5 h3f5 d8d7 d3d7 c8b8 d7c8,1496,endgame mate matein4 verylong
0r8jI,8/3nRkpp/p2Q1n2/1p6/8/P7/2q2PPP/6K1 b - - 1 30,f7g8 d6e6 g8h8 e7e8 f6e8 e6e8 d7f8 e8f8,1314,endgame fork mate matein4 sacrifice verylong
0rD7x,5rk1/1p3p2/p3pQp1/3q2p1/3P2P1/P4R2/1Pr4P/5RK1 b - - 5 29,c2d2 f6g6 f7g6 f3f8 g8h7 f1f7 h7h6 f8h8,1499,discoveredattack endgame mate matein4 sacrifice verylong
0rNYz,5rk1/Q4ppp/6r1/8/3n4/4q1B1/P5PP/2R2R1K b - - 0 23,g6g3 a7f7 f8f7 c1c8 e3e8 c8e8 f7f8 f1f8,1560,mate matein4 middlegame sacrifice verylong
0rR4w,6k1/ppQ3pp/3p1r2/3P4/2P5/6PK/PP3r1P/R7 w - - 3 27,g3g4 f6f3 h3h4 f2h2 h4g5 h7h6 g5g6 f3f6,1554,deflection endgame mate matein4 queenrookendgame verylong
0sZrf,1R6/1b5k/p2pB2p/1pqPb3/7r/2P2R1P/P5P1/7K b - - 4 40,b7d5 f3f7 h7g6 b8g8 e5g7 g8g7 g6h5 f7f5,1555,epaulettemate mate matein4 middlegame verylong
0sxvn,r1bq1rk1/1p2bp1p/p4npQ/3p2N1/3PP3/2Np4/PP3PPP/R4RK1 b - - 0 17,d5e4 c3e4 f8e8 e4f6 e7f6 h6h7 g8f8 h7f7,1380,kingsideattack mate matein4 middlegame verylong
0t7Ov,8/5R1p/1R2P3/8/3kP1p1/2rn2P1/5P1P/6K1 w - - 0 30,e6e7 c3c1 g1g2 d3e1 g2f1 e1f3 f1e2 c1e1,1561,discoveredattack discoveredcheck endgame hookmate mate matein4 verylong
0tCJW,8/7p/1p2b1pk/p1p1N3/4p1P1/2Q1P3/PP3PK1/3q4 b - - 2 35,e6g4 e5f7 h6h5 c3e5 g4f5 e5h2 f5h3 h2h3,1594,endgame mate matein4 verylong
0tEXJ,8/p7/4QP2/1P6/Pk1q2r1/8/4RKN1/8 w - - 3 48,g2e3 d4f4 f2e1 g4g1 e1d2 f4d4 d2c2 d4c3,1524,endgame exposedking mate matein4 verylong
0tyXR,r1r3k1/5p1p/3R3P/6P1/1p2PQ2/1P6/PB4q1/1K2R3 w - - 11 44,e1f1 g2c2 b1a1 a8a2 a1a2 c8a8 d6a6 a8a6,1474,attraction mate matein4 middlegame sacrifice verylong
0uIRJ,5r1k/3p1r1p/R3p1p1/8/3P4/1QP5/1P2qPPP/5RK1 w - - 1 33,a6a1 f7f2 f1f2 e2f2 g1h1 f2f1 a1f1 f8f1,1450,backrankmate endgame mate matein4 sacrifice verylong
0uUXB,r4rk1/ppp2ppp/3b4/2nNB3/8/P7/8/1K1R3R b - - 0 22,d6e5 d5e7 g8h8 h1h7 h8h7 d1h1 e5h2 h1h2,1340,anastasiamate attraction mate matein4 middlegame sacrifice verylong
0uqAc,2kr4/pppnr3/8/8/8/2q1P2Q/P5PP/3R1RK1 b - - 0 28,e7e3 h3d7 d8d7 f1f8 e3e8 f8e8 d7d8 d1d8,1423,mate matein4 middlegame sacrifice verylong
0vHOL,5rk1/pQ3ppp/8/2q1r3/8/7P/PPP3P1/3R1R1K b - - 0 23,c5c2 b7f7 f8f7 d1d8 e5e8 d8e8 f7f8 f1f8,1453,endgame mate matein4 sacrifice verylong
0vyek,2r5/p1r2kpp/2Q1bp2/4p3/5n1B/3PPN2/PP3P1P/R4K1R w - - 0 21,c6a6 c7c1 a1c1 c8c1 f3e1 e6h3 f1g1 c1e1,1396,deflection mate matein4 middlegame verylong
0wf5q,5rk1/5ppp/pq2p3/1p6/4PQ2/P7/1n4PP/2R2R1K b - - 1 29,b2d3 f4f7 f8f7 c1c8 b6d8 c8d8 f7f8 f1f8,1376,endgame fork mate matein4 sacrifice verylong
0xd8L,5r1k/p5pp/7r/2P1Q3/1P1P2qP/PB3pP1/5P1K/4R3 w - - 1 33,e5e8 h6h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1460,attraction endgame mate matein4 sacrifice verylong
0xw8q,8/3P1R2/1k6/2p5/1p1r4/2b2p2/8/6RK w - - 0 62,g1g8 d4h4 h1g1 c3d4 g1f1 h4h1 g8g1 h1g1,1477,endgame exposedking mate matein4 operamate verylong
0z4yv,1r3rk1/p1R3pp/4p1p1/3p1q2/Q7/4P3/P4PPP/5RK1 w - - 6 21,a4a7 f5f2 f1f2 b8b1 c7c1 b1c1 f2f1 c1f1,1496,endgame mate matein4 sacrifice verylong
0zJBQ,r2qk2r/1b1nbpp1/pp2Nn2/2pp3p/3P1B1P/2P2NP1/PPQ1PP2/R3KB1R b KQkq - 0 11,f7e6 c2g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7,1450,exposedking mate matein4 middlegame verylong
