id,fen,moves,rating,themes
0KXc1,r4qk1/pppn2p1/4b2p/3pN3/3P4/2PB2PP/PPQ3K1/5R2 b - - 1 20,f8d6 d3h7 g8h8 e5g6 h8h7 g6f8 h7g8 c2h7,1836,discoveredcheck doublecheck kingsideattack mate matein4 middlegame sacrifice verylong
0KzLJ,5q2/1Qp1k1p1/P2bp3/7p/2Pp4/6PP/1P3rBK/RN6 w - - 3 27,a6a7 d6g3 h2g1 f2f1 g2f1 f8f2 g1h1 f2f1,1786,clearance deflection mate matein4 middlegame sacrifice verylong
0Nn6D,2r2rk1/pb3ppp/1p6/4pN2/1PPp4/P3Pq2/1B1R4/1QR1K3 b - - 1 26,d4e3 f5e7 g8h8 b1h7 h8h7 d2h2 f3h5 h2h5,1709,anastasiamate attraction discoveredattack fork mate matein4 middlegame sacrifice verylong
0PPSq,3rr2k/pp3p2/1n1qp2Q/2p5/3PB3/1P3P2/P4PPP/R5K1 b - - 4 21,h8g8 e4h7 g8h8 h7g6 h8g8 h6h7 g8f8 h7f7,1636,discoveredattack discoveredcheck kingsideattack mate matein4 middlegame verylong
0Q7C7,4r1k1/p1Q3np/1p3bpB/2p2pN1/5P2/2PP4/1q6/3K4 b - - 1 36,f6c3 c7f7 g8h8 h6g7 c3g7 f7e8 g7f8 e8f8,1741,mate matein4 middlegame verylong
0QPjC,2r3k1/5ppp/p2p4/1prPpP2/3pB1q1/3P4/PPP2QK1/2R3R1 w - - 10 27,f2g3 c5c2 c1c2 c8c2 g2h1 g4h5 g3h4 h5h4,1679,exposedking mate matein4 middlegame verylong
0QW0O,8/1Q6/1p1p2qk/3P3p/1P1P1ppP/8/5PPK/8 w - - 1 36,b7e7 g4g3 f2g3 f4g3 h2g1 g6b1 e7e1 b1e1,1690,endgame mate matein4 queenendgame verylong
0RM0S,4r1k1/2q2ppp/p1p5/3p1Q2/PP1Nn3/2P2P1P/6r1/4RRK1 w - - 0 26,g1g2 c7g3 g2h1 e4f2 f1f2 e8e1 f2f1 e1f1,1646,deflection discoveredattack mate matein4 middlegame verylong
0SkVF,r5k1/pb2Rpbp/1p4p1/3P4/2P5/1P3QPP/q4P1K/8 b - - 3 31,a2b2 f3f7 g8h8 e7e8 a8e8 f7e8 g7f8 e8f8,1724,endgame mate matein4 verylong
0TZes,4r3/4nrkp/3p2p1/3q1p2/pR6/2Q2P1P/P1B2P2/6K1 b - - 1 32,g7h6 b4h4 h6g5 f3f4 g5h4 c3g3 h4h5 g3g5,1674,mate matein4 middlegame sacrifice verylong
0TfA3,1nkr4/1p3prp/1p2p3/1Bp5/3Pbq2/1QP2P2/P5PP/R4RK1 w - - 0 24,f3e4 g7g2 g1g2 d8g8 g2h1 f4e4 f1f3 e4f3,1791,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0ULpP,r1bq1b1r/p1pp1kpp/1p6/4P3/1n3Qn1/8/PPP2PPP/RNB1K1NR b KQ - 1 9,f7g8 f4c4 d7d5 e5d6 b4d5 c4d5 c8e6 d5e6,1715,discoveredattack discoveredcheck enpassant fork mate matein4 opening verylong
0UNkj,r4rk1/3QRNpp/2p1p3/8/3Pn3/4P3/1P1qBPPP/2R3K1 w - - 1 24,f7g5 d2c1 e2f1 c1f1 g1f1 f8f2 f1e1 a8a1,1842,attraction hangingpiece kingsideattack mate matein4 middlegame verylong
0UtyW,3r1r1k/pR5p/4qp2/5n2/3p4/P1P1PQ1P/5P2/2B1K1R1 b - - 1 27,d4e3 b7h7 h8h7 f3h5 f5h6 h5g6 h7h8 g6h6,1705,attraction deflection mate matein4 middlegame sacrifice verylong
0V8WV,r3r3/p1p1Pp1k/b1pn1Pp1/2qp2Qp/8/1B5R/P1P3PP/3R3K b - - 1 26,d6e4 h3h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7,1695,attraction mate matein4 middlegame sacrifice verylong
0W687,4rr1k/p1p3pp/5b2/1p1R1q2/8/1QP5/PB3PPP/4R1K1 w - - 4 20,e1f1 f5f2 f1f2 e8e1 f2f1 f6d4 g1h1 e1f1,1626,backrankmate deflection master mastervsmaster mate matein4 middlegame pin sacrifice verylong
0WFad,4r2k/p6p/1pQ3p1/1P3pq1/3Pr3/1B6/6PP/2RR2K1 w - - 5 29,d4d5 g5e3 g1h1 e3e1 d1e1 e4e1 c1e1 e8e1,1696,backrankmate fork mate matein4 middlegame sacrifice verylong
0WgVs,2k5/p1q5/2P5/2NpP3/Q2P1p2/4nRpr/8/2R3K1 w - - 0 36,f3f4 h3h1 g1h1 c7h7 f4h4 h7h4 h1g1 h4h2,1779,attraction exposedking mate matein4 middlegame sacrifice verylong
0Wixb,r1b1q2r/1pp2p1k/pbn1pPn1/6Q1/1PBPR3/P1N5/5PPP/R5K1 b - - 2 19,c6d4 e4h4 h7g8 h4h8 g8h8 g5h6 h8g8 h6g7,1639,attraction exposedking mate matein4 middlegame pin verylong
0Wk7h,5bk1/p4p2/2qr1Pp1/4p1P1/3pP3/3P2KR/4R3/8 b - - 3 44,f8e7 e2h2 e7f6 g5f6 d6f6 h3h8 g8g7 h2h7,1803,blindswinemate endgame mate matein4 quietmove verylong
0XFsZ,6k1/p1Qp1p2/P5pb/4P2p/3N1q2/2P5/1r3PPP/5RK1 w - - 4 35,c7a7 f4f2 f1f2 b2b1 f2f1 h6e3 g1h1 b1f1,1784,backrankmate deflection endgame mate matein4 sacrifice verylong
0XeE4,5r1k/pp4pB/2pqp3/3p3Q/1PPP4/4P3/5rPP/1R4K1 b - - 1 20,f8f6 h7g6 h8g8 h5h7 g8f8 h7h8 f8e7 h8e8,1636,discoveredattack discoveredcheck endgame kingsideattack mate matein4 verylong
0XhCA,5rk1/p6p/1p4p1/6q1/3Qn3/2P5/PP1R2P1/K3R3 w - - 7 33,e1e4 f8f1 e4e1 f1e1 d2d1 g5c1 d1c1 e1c1,1603,backrankmate endgame mate matein4 verylong xrayattack
0Xyxz,6k1/p7/4pr2/2P3r1/4Bp1q/1Q3PpP/P4bP1/3R1R1K w - - 1 33,d1d7 h4h3 g2h3 g3g2 h1h2 g2f1n h2h1 g5g1,1900,advancedpawn fork mate matein4 middlegame operamate promotion sacrifice underpromotion verylong
0Zf6h,1k1r2nr/p1p2ppp/Q1Pb4/8/3q4/5p2/1PPB1PPP/R3KB1R w KQ - 0 17,d2e3 d6b4 c2c3 b4c3 b2c3 d4c3 e3d2 c3d2,1653,mate matein4 middlegame verylong
0a3kJ,1r3r1k/p4p1p/1qp2PpQ/2bpp3/8/2P5/PP4PP/R1B2R1K b - - 3 20,f8g8 f1f3 c5f8 h6h7 h8h7 f3h3 f8h6 h3h6,1824,attraction kingsideattack master mate matein4 middlegame operamate quietmove sacrifice verylong
0adZx,1k3r2/p1p3p1/5q2/4p3/P3Q3/2PP2Pp/1r3P1B/R4RK1 w - - 0 28,a1b1 f6f2 f1f2 b2b1 e4e1 b1e1 f2f1 e1f1,1772,deflection mate matein4 middlegame sacrifice verylong
0auG7,2rr1b1k/pp1q1pp1/8/P2PpN2/6R1/2P4P/2Q2PP1/4BK2 b - - 2 28,d7d5 g4h4 h8g8 f5e7 f8e7 c2h7 g8f8 h7h8,1604,clearance kingsideattack mate matein4 middlegame sacrifice verylong
0ayYE,r1bq1r2/7k/2pp2p1/p3p1P1/3bP3/P1pP1P2/BPPQ4/2K4R b - - 1 23,h7g7 h1h7 g7h7 d2h2 c8h3 h2h3 h7g7 h3h6,1866,attraction mate matein4 middlegame sacrifice verylong
0bEj8,Q1b1k2r/p3qp2/5p2/2b5/8/8/PP2PpBP/2R2RK1 w k - 0 17,g1h1 h8h2 h1h2 e7e5 h2h1 e5h5 g2h3 h5h3,1646,attraction master mate matein4 middlegame sacrifice verylong
0cpfh,5rk1/1b3rpp/p7/3P4/P2Qp2q/4R3/1P4PP/4RBK1 w - - 1 24,f1c4 h4f2 g1h1 f2f1 c4f1 f7f1 e1f1 f8f1,1761,backrankmate mate matein4 middlegame sacrifice verylong
0dmK9,r1b2rk1/pp3ppp/8/2p1q3/N1P1n3/4PQ2/P1P3PP/3R1RK1 b - - 1 17,e4c3 f3f7 f8f7 d1d8 e5e8 d8e8 f7f8 f1f8,1709,kingsideattack mate matein4 middlegame sacrifice verylong
0edka,r3r2k/pbp2p1p/1pn3pQ/8/8/2Pq4/PP3PPP/RNB2RK1 w - - 2 20,c1g5 d3f1 g1f1 b7a6 c3c4 a6c4 f1g1 e8e1,1813,attraction backrankmate mate matein4 middlegame sacrifice verylong
0fNFi,1Q4k1/2p2pb1/r1qp3p/4pPp1/8/1K3NP1/1P3PP1/3R4 b - - 5 30,g8h7 f3g5 h6g5 d1h1 g7h6 h1h6 h7g7 b8h8,1607,endgame mate matein4 sacrifice trianglemate verylong
0gNdH,r7/1p1q1b1k/p1n1rBp1/2n1ppQp/2Pp4/P2B1PN1/6PP/3RR1K1 b - - 5 27,c5d3 g3f5 f7e8 g5h6 h7g8 h6h8 g8f7 h8g7,1811,mate matein4 middlegame verylong
0h27O,5rk1/pr4p1/4p2p/8/8/2P4Q/P1q2PPP/4RRK1 w - - 2 24,e1e6 c2f2 f1f2 b7b1 e6e1 b1e1 f2f1 e1f1,1711,endgame mate matein4 sacrifice verylong
0i30Y,r3k1nr/p1qnpp2/3p4/1Pp2P2/1P6/3B2pP/PN1BQbP1/R1R4K w kq - 1 24,d2e3 h8h3 g2h3 c7b7 d3e4 b7e4 e2f3 e4f3,1663,kingsideattack mate matein4 middlegame sacrifice verylong
0iHmx,r1b2rk1/p2p1ppp/2pQp3/4P1q1/5R2/2N1PRn1/PPPKB3/8 b - - 1 19,g3e2 d6f8 g8f8 f4f7 f8e8 f7f8 e8e7 f3f7,1690,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0ikFD,R7/2p2Qpk/1p5p/4P3/2Pr4/3b4/1q2rPpP/3R2K1 b - - 0 33,d3c4 f7f5 g7g6 f5d7 d4d7 d1d7 c4f7 d7f7,1799,mate matein4 middlegame sacrifice verylong xrayattack
0izGP,4k2r/1p1b1pR1/pq2p2p/3pP3/1n1P3Q/2r1B3/PP3P1P/1K1R1B2 w k - 0 19,b2c3 b4d3 b1c2 b6b2 c2d3 d7b5 c3c4 b5c4,1601,discoveredattack discoveredcheck mate matein4 middlegame queensideattack sacrifice verylong
0jewB,QQ3bk1/5ppp/3p4/5P2/6P1/3q3n/1B3K2/8 w - - 0 38,f2e1 d3e3 e1d1 h3f2 d1c2 e3d3 c2c1 d3d1,1614,endgame exposedking mate matein4 verylong
0kSVc,5rk1/r4ppp/q4n1b/1pQ1N3/8/7P/PP3PP1/3RR1K1 b - - 0 24,h6f4 c5f8 g8f8 d1d8 f6e8 e5d7 a7d7 e1e8,1858,attraction discoveredattack kingsideattack mate matein4 middlegame sacrifice verylong
0kTXQ,8/5pkp/1R6/5PPP/p7/1p6/2p1K3/3r4 b - - 2 52,c2c1q f5f6 g7h8 b6b8 c1c8 b8c8 d1d8 c8d8,1764,endgame mate matein4 queenrookendgame verylong
0kgbf,4R3/ppp3rk/5Q1p/5p2/8/5qP1/PPP2P1K/4R3 w - - 1 27,e8e7 f3f2 h2h1 f2f3 h1g1 f3g3 g1f1 g3g2,1673,endgame mate matein4 verylong
0kqX7,2r3kr/3b1p1p/p3pQpR/2qp2P1/1p3P2/1PN5/PP6/1K5R b - - 1 31,b4c3 f6h8 g8h8 h6h7 h8g8 h7h8 g8g7 h1h7,1737,attraction blindswinemate kingsideattack mate matein4 middlegame sacrifice verylong
0lPr4,8/2k3r1/2q1p3/4P3/p4P2/8/P1r3PR/1Q4RK w - - 11 44,b1b4 c6g2 g1g2 c2c1 b4e1 c1e1 g2g1 e1g1,1617,endgame mate matein4 sacrifice verylong
0ltg8,2rqr1k1/pp4p1/1nb1ppP1/3nB2Q/3P4/8/PP1N1PP1/R4RK1 b - - 0 20,f6e5 h5h7 g8f8 h7h8 f8e7 h8g7 e7d6 d2e4,1725,deflection kingsideattack mate matein4 middlegame verylong
0mDCB,r1bq1rk1/1p3pp1/p2N1b1p/2p5/3nBB2/3Q2P1/PP3P1P/3RR1K1 b - - 3 19,d8b6 e4h7 g8h8 d6f7 f8f7 e1e8 f7f8 e8f8,1796,deflection kingsideattack mate matein4 middlegame sacrifice verylong
0nCMd,1r3r1k/1b3Bpp/p7/8/P2B4/1P2K1b1/2P1Q1Pq/4RR2 b - - 3 26,g3e1 d4g7 h8g7 e2g4 g7h8 g4d4 h2e5 d4e5,1799,attraction mate matein4 middlegame sacrifice verylong
0nM6h,r4rk1/2p2p1p/4p1B1/p2pP3/Pn1P1QRP/5P2/1q3P2/4K1R1 b - - 0 24,f7g6 g4g6 g8h8 g6g8 f8g8 f4f6 g8g7 f6g7,1792,kingsideattack mate matein4 middlegame sacrifice verylong
0ns1J,4r1k1/pp4pp/b1pN1n2/2b3B1/3q4/1QN5/P4PPP/R5K1 b - - 3 21,g8h8 d6f7 h8g8 f7h6 g8h8 b3g8 f6g8 h6f7,1623,discoveredcheck doublecheck kingsideattack mate matein4 middlegame sacrifice smotheredmate verylong
0nvFO,5k2/2r2p2/7p/1B2PP1p/2r5/5PK1/3R4/8 b - - 0 40,c4c5 d2d8 f8g7 f5f6 g7g6 b5d3 g6g5 f3f4,1664,endgame mate matein4 verylong
0o1px,r4rk1/pq2bp1p/1p2pnp1/3pB3/2P5/3BR2Q/PP3PPP/2R3K1 b - - 0 18,f6d7 h3h7 g8h7 e3h3 e7h4 h3h4 h7g8 h4h8,1651,attraction kingsideattack mate matein4 middlegame operamate sacrifice verylong
0o3Gj,6k1/1p2p2p/p2pp1p1/q1n5/2P1P1PP/P4r2/KQ6/3R1R2 b - - 3 22,f3b3 f1f8 g8f8 b2h8 f8f7 d1f1 b3f3 f1f3,1688,attraction endgame kingsideattack mate matein4 sacrifice verylong
0oDCW,4r2r/5Q2/pk1q4/1p1p2p1/P1pN4/2P5/5PPP/R5K1 b - - 0 31,b5a4 a1b1 b6a5 b1b5 a6b5 f7a7 d6a6 d4c6,1835,endgame mate matein4 pin sacrifice verylong
0oGoy,2k5/ppp2ppp/5q2/P7/1P2R3/5B2/2Pr2PP/4R1K1 b - - 4 23,f6c3 f3g4 f7f5 g4f5 c8b8 e4e8 d2d8 e8d8,1737,backrankmate endgame mate matein4 verylong
0ob2K,r1b1r1k1/p4pp1/4p1n1/1p1p1qPQ/3p1P2/7R/P3RK2/2B5 b - - 3 31,g8f8 c1a3 b5b4 a3b4 e8e7 h5h8 g6h8 h3h8,1652,mate matein4 middlegame pin sacrifice verylong
0oihZ,2r1r2k/pp2P1pp/1n3qp1/1Q6/3P4/P7/5PPP/2R1R1K1 b - - 4 30,e8e7 c1c8 b6c8 b5e8 e7e8 e1e8 f6f8 e8f8,1630,backrankmate fork mate matein4 middlegame sacrifice verylong xrayattack
0okxv,1r3rk1/pb3ppp/3p4/4p3/1RQ5/1P2P3/1P1q2PP/4NRK1 b - - 3 22,b7a6 c4f7 f8f7 b4b8 a6c8 b8c8 f7f8 f1f8,1660,deflection kingsideattack mate matein4 middlegame sacrifice verylong
0omRN,4r1k1/p1p4p/2p3p1/4b3/1P1Nn1P1/PNP1R2P/5rK1/R1B5 w - - 1 26,g2g1 e5h2 g1h1 e4g3 e3g3 e8e1 g3g1 e1g1,1698,clearance exposedking kingsideattack mate matein4 middlegame operamate sacrifice verylong
0p6pQ,3r1rk1/1p3ppp/p2p1P2/3Q1N2/4P1P1/4qp2/PPP4P/3R3K b - - 1 23,e3e2 f5e7 g8h8 f6g7 h8g7 d5g5 g7h8 g5f6,1674,advancedpawn attraction endgame kingsideattack mate matein4 verylong
0pR3j,2r3k1/1p3pp1/p4b2/2q1pP2/P4r2/1B5R/2P1Q1PP/R6K b - - 10 33,c5f2 h3h8 g8h8 e2h5 h8g8 h5f7 g8h8 f7h5,1821,attraction kingsideattack mate matein4 middlegame sacrifice verylong
0poEb,2r2r1k/1p4pp/p7/3p2P1/8/3R3Q/PPP1q1P1/1K1R4 w - - 9 28,d1c1 e2c2 c1c2 f8f1 d3d1 f1d1 c2c1 d1c1,1749,endgame mate matein4 queensideattack sacrifice verylong
0qY4I,2r4r/2qnp1k1/3p1pp1/3P2P1/pp1Q1PB1/8/PPP4R/1K5R w - - 0 27,g4d7 c7c2 h2c2 h8h1 d4g1 h1g1 c2c1 g1c1,1688,deflection mate matein4 middlegame queensideattack sacrifice verylong
0r8T9,4R3/5pk1/5b1p/3p1p1N/1r1P4/5N1P/2q2PP1/6K1 b - - 3 30,g7g6 e8g8 f6g7 g8g7 g6h5 g2g4 f5g4 h3g4,1822,endgame mate matein4 verylong
0rKbv,2r2r1k/6pp/5q2/b3p3/3pB3/1Q1P4/1P3PPP/R1B2RK1 w - - 0 24,a1a5 f6f2 f1f2 c8c1 b3d1 c1d1 f2f1 d1f1,1757,deflection mate matein4 middlegame sacrifice verylong
0sILd,8/5k1p/2Q3p1/3p2q1/4n3/2PN1P2/PP3KPP/2R5 w - - 1 28,f2g1 g5e3 g1h1 e4f2 d3f2 e3c1 f2d1 c1d1,1828,backrankmate deflection endgame fork mate matein4 verylong
0syWV,3R4/pk4p1/2p1p3/QpP1nqp1/6p1/P5B1/2P2P1r/5RK1 w - - 1 28,g1h2 f5h7 g3h4 h7h4 h2g1 e5f3 g1g2 h4h2,1843,endgame exposedking mate matein4 verylong
0tjyJ,1r5k/5Qpp/7r/2p5/8/P2P2qP/1P2P1B1/5R1K b - - 3 32,b8g8 f7g8 h8g8 g2d5 h6e6 d5e6 g8h8 f1f8,1769,attraction backrankmate endgame mate matein4 sacrifice verylong
0tuG2,4r1k1/1bpp1Bpp/p7/1p6/8/7R/PqPQ1PPP/6K1 b - - 0 22,g8h8 h3h7 h8h7 d2d3 e8e4 d3h3 e4h4 h3h4,1876,attraction endgame mate matein4 sacrifice verylong
0uaJK,4k3/4P3/8/p4Kpp/P4P1P/8/8/8 b - - 0 42,g5h4 f5e6 h4h3 f4f5 h3h2 f5f6 h5h4 f6f7,1864,advancedpawn endgame mate matein4 pawnendgame quietmove verylong
0ujRJ,6k1/1rp2pp1/p1p1P3/2Q5/2P2q1p/1P5P/P3n1b1/3RR2K w - - 0 33,h1g2 f4g3 g2f1 g3f3 c5f2 e2g3 f1g1 f3h1,1667,endgame mate matein4 verylong
0w23d,4rr1k/p1bN2pp/4Q3/5p2/3P2nq/7P/PPP2PP1/R1B2RK1 w - - 3 20,e6c6 h4f2 f1f2 e8e1 f2f1 c7h2 g1h1 e1f1,1877,deflection kingsideattack mate matein4 middlegame sacrifice verylong
0w3tP,5rk1/1RQ2ppp/2B5/4p3/8/2q1P1P1/r3bP1P/1R4K1 b - - 0 24,e2d3 c7f7 f8f7 b7b8 f7f8 c6d5 g8h8 b8f8,1674,backrankmate deflection fork mate matein4 middlegame sacrifice verylong
0xDgI,5rk1/5ppp/2NQb3/4p1b1/4P2q/8/4BPP1/1R4K1 b - - 3 29,h4e4 d6f8 g8f8 b1b8 e6c8 b8c8 g5d8 c8d8,1805,attraction mate matein4 middlegame sacrifice verylong
0xPJk,4rr1k/pQp4p/6p1/7n/3q4/2NB2Pb/PPP1RP1P/R5K1 w - - 2 18,a1e1 d4f2 e2f2 e8e1 d3f1 e1f1 f2f1 f8f1,1770,deflection kingsideattack mate matein4 middlegame operamate sacrifice verylong xrayattack
0xccK,6k1/Q3q1pp/2b1p3/2P1P3/3p1pPn/5P1P/1r1N1K2/R7 w - - 2 29,a7e7 b2d2 f2f1 c6b5 f1g1 h4f3 g1h1 d2h2,1662,arabianmate endgame hangingpiece mate matein4 verylong
0yGU6,1k1r3r/ppp2Rp1/3b4/1N6/4PpQ1/3P4/PPP2qPP/R6K w - - 0 18,b5d6 h8h2 h1h2 d8h8 g4h3 h8h3 h2h3 f2g3,1707,attraction kingsideattack mate matein4 middlegame pin sacrifice verylong
0yqdY,6k1/4q1b1/7p/p4Q2/P6P/8/6P1/5R1K w - - 2 42,f5a5 e7h4 h1g1 g7d4 f1f2 h4f2 g1h2 f2h4,1737,endgame mate matein4 verylong
0yxmS,5rk1/p5pp/bp3q2/3p4/3Pp3/2Q1P1B1/P4nPP/R2R2K1 w - - 0 25,g3f2 f6f2 g1h1 a6f1 d1f1 f2f1 a1f1 f8f1,1775,backrankmate mate matein4 middlegame verylong
109gK,6k1/5pp1/4b2p/Q1R5/P1Pp1q2/8/2P2PPP/1r3BK1 w - - 2 25,c5b5 b1f1 g1f1 e6c4 f1g1 f4c1 a5e1 c1e1,1824,attraction endgame fork mate matein4 verylong
