id,fen,moves,rating,themes
cgLCq,R6N/pp6/1kpb3p/6pQ/5q2/2N5/PPP3PP/R5K1 w - - 0 25,a1f1 d6c5 f1f2 f4f2 g1h1 f2e1,1738,backrankmate long mate matein3 middlegame
tT0XC,r3k2r/1b1p2p1/p3p3/1p2RP2/3P2p1/1Bq5/P2N1PP1/R2Q2K1 w kq - 0 20,f5e6 h8h1 g1h1 c3h3 h1g1 h3g2,1853,attraction kingsideattack long mate matein3 middlegame pin sacrifice
3izCW,1k6/ppq5/1np1N2p/6p1/3QP3/3P2b1/r5P1/5R1K b - - 3 27,c7e5 f1f8 b6c8 f8c8 b8c8 d4d8,1769,attraction long mate matein3 middlegame sacrifice
O5FKg,1r6/k2b4/3Qp3/3pP3/5P2/P1p1n3/2r4P/1K1R3R w - - 4 25,b1a1 c2a2 a1a2 b8b2 a2a1 e3c2,1753,attraction exposedking long mate matein3 middlegame sacrifice
F6sDc,3r3k/1R4pp/5r2/1pQ5/p4n1P/2P2P2/PP3P2/6K1 w - - 1 30,c5c7 f6g6 g1h2 g6g2 h2h1 d8d1,1811,endgame long mate matein3
UIKow,6rk/5p1p/8/5p2/5P2/2b5/r4BPP/1R2R1K1 b - - 2 33,c3e1 f2d4 f7f6 d4f6 g8g7 b1b8,1658,endgame long mate matein3 pin
Lyc6t,5rk1/1p1q2pp/p7/3p4/1QnPpB2/PP2P2P/6P1/5RK1 b - - 0 27,c4b2 b4f8 g8f8 f4d6 f8e8 f1f8,1727,attraction discoveredcheck doublecheck endgame kingsideattack long mate matein3 operamate sacrifice
R2dXQ,r4rk1/1pp3pp/p2p4/4p3/1PP1n2q/P7/4Q1PP/RNB1R1K1 w - - 2 18,e2e4 h4f2 g1h1 f2f1 e1f1 f8f1,1617,backrankmate long mate matein3 middlegame sacrifice
DdtVZ,3r1r1k/7p/p2pQ3/1pq1p3/7P/8/PPP3R1/2K3R1 b - - 2 30,d8e8 g2g8 f8g8 e6f6 g8g7 f6g7,1625,endgame long mate matein3 sacrifice
xDlQb,2r2k2/p4Ppp/2r1p3/qp1p3P/3P4/1PbQ1P2/P1P4R/BK1R4 w - - 1 26,d3h7 a5a2 b1a2 c6a6 a2b1 a6a1,1761,attraction long master mate matein3 middlegame operamate queensideattack sacrifice
pS6zJ,1k4r1/1p6/1p5p/8/3NQ2P/2P3rq/5P2/4R1K1 w - - 0 36,f2g3 g8g3 g1f2 h3h2 f2f1 g3g1,1661,endgame exposedking long mate matein3
5o11R,3r2k1/1b3Rpp/p3B3/1pp1b3/8/2qP4/P1P3PP/5R1K b - - 0 22,e5f6 f7f6 g8h8 f6f8 d8f8 f1f8,1606,backrankmate discoveredattack discoveredcheck long mate matein3 middlegame
oMO9F,4k2r/3p2bp/2nPp1p1/1q2P1Q1/1R6/2B5/2P2PP1/4K3 b k - 2 22,b5c5 b4b8 e8f7 g5f4 g7f6 f4f6,1739,long mate matein3 middlegame
HbY4A,6k1/1b3ppp/2B1pb2/2np4/3P4/4P3/3q1PPP/QR4K1 b - - 0 22,c5d3 a1a8 b7a8 b1b8 f6d8 b8d8,1650,backrankmate fork long mate matein3 middlegame sacrifice
aU0Vg,k2r4/pp6/3Q4/q1p4R/8/2P1PNP1/PP3nP1/1K6 w - - 2 30,d6e6 d8d1 b1c2 a5a4 e6b3 a4e4,1710,endgame long mate matein3
pI9gb,rn3k2/pBp2pp1/8/8/1b1P1nq1/5N2/PPQN1PPP/R1B2K1R w - - 7 19,b7a8 g4g2 f1e1 g2h1 f3g1 h1g1,1753,fork long mate matein3 middlegame
ufMna,r3n2k/3q1rQ1/p1p2P1P/2bp4/5P2/1p6/PB3P2/2KR3R b - - 1 29,f7g7 h6g7 h8g8 h1h8 g8f7 g7g8q,1693,advancedpawn doublecheck exposedking long mate matein3 middlegame promotion
h3z0Z,8/1pqN1Qpk/p1p3rp/P1Pp1n2/1P1Pp3/4P2P/6BK/2B3R1 w - - 3 37,h2h1 f5g3 h1h2 g3f1 h2h1 c7h2,1662,discoveredcheck doublecheck exposedking kingsideattack long mate matein3 middlegame
HtO6Q,1r5k/5pRp/8/3pP2q/3P4/2Q5/p7/1K4R1 w - - 0 39,b1a2 h5e2 a2a1 e2a6 c3a3 a6a3,1846,endgame exposedking long mate matein3
oQ4yh,1r6/6Q1/2k4p/3p4/p6p/q1B5/p2R2P1/K3R3 w - - 0 38,e1c1 a3c1 a1a2 c1b1 a2a3 b1b3,1613,endgame exposedking long mate matein3
r87rv,r6k/pp2Q1pp/bn1N4/8/3q4/5PP1/6BP/4R2K b - - 7 28,a6c4 e7e8 a8e8 e1e8 c4g8 d6f7,1833,long mate matein3 middlegame pin sacrifice smotheredmate
lzCTU,2k4r/1pb5/4pR2/1QP4p/3Pp2P/4P2b/3B2r1/R5K1 w - - 0 26,g1h1 g2h2 h1g1 h8g8 f6g6 g8g6,1639,exposedking fork long mate matein3 middlegame pillsburysmate
sa5ED,2k4r/1pP2pp1/p2qp3/P3N3/3P2n1/4P3/5PB1/1R1QR1K1 w - - 3 27,e5f7 h8h1 g2h1 d6h2 g1f1 h2f2,1853,long mate matein3 middlegame sacrifice
uOl06,1r4k1/2p4p/p1p1p1pP/Q1P2p2/P2PpP2/1q2P3/2r3PR/4R1K1 w - - 13 35,a5c7 b3e3 e1e3 b8b1 e3e1 b1e1,1823,clearance endgame kingsideattack long mate matein3 sacrifice
eFh1j,5Bk1/5ppp/1p3n2/pQ6/2R5/6P1/PP2rqBP/2R4K w - - 0 30,c1g1 e2e1 g1e1 f2e1 g2f1 e1f1,1682,long mate matein3 middlegame
lSre4,2rQ3k/pp5p/2b3R1/2q5/8/1B5P/PbP2rP1/3R3K b - - 2 27,c8d8 d1d8 c5f8 g6g8 f8g8 d8g8,1841,fork long mate matein3 middlegame operamate xrayattack
Lpcim,Nn1k3r/pp3Rp1/3b4/8/1P4B1/4q1P1/P6P/R2Q2K1 w - - 1 22,g1h1 h8h2 h1h2 e3g3 h2h1 g3h2,1897,attraction long mate matein3 middlegame sacrifice
XdqAb,5rk1/5ppp/5b2/q4P1Q/2B1Pp2/2P5/6PP/1R5K b - - 2 34,a5c3 h5f7 f8f7 b1b8 f6d8 b8d8,1644,endgame long mate matein3 pin sacrifice
XNPRb,8/2p5/P1R5/1P1Bp3/2Pk4/7P/r4bP1/7K w - - 5 45,c6c7 f2g3 d5f3 a2a1 f3d1 a1d1,1649,endgame long mate matein3 quietmove
avnFk,6rk/p1b2p1p/5R2/1Q6/3prB2/6Pq/PP2PP1P/5RK1 w - - 1 24,f4c7 e4h4 f1a1 h3h2 g1f1 h2h1,1614,long mate matein3 middlegame pin quietmove
obZ7z,r1b2r1k/1pp2p1p/p3pp2/4N2q/1n5P/6R1/PPP1QPP1/2KR1B2 b - - 6 16,h5e2 e5f7 f8f7 d1d8 f7f8 d8f8,1679,kingsideattack long mate matein3 middlegame sacrifice
h4i24,5rk1/4R2p/4R1pq/8/8/2QP1pPP/2P2P2/1r4K1 w - - 3 34,g1h2 b1h1 h2h1 h6h3 h1g1 h3g2,1640,attraction deflection endgame long mate matein3 sacrifice
AIy0A,8/k1R1r1pp/1r3p2/1P1Bn3/4P3/7P/8/2R3K1 b - - 6 38,e7c7 c1a1 b6a6 a1a6 a7b8 a6a8,1742,endgame exposedking long mate matein3
Hsd2e,r2qk2r/5pb1/ppn1p1p1/3pP3/1P1P1P2/PN1Q2p1/4N1P1/R1B2R1K w kq - 0 21,h1g1 h8h1 g1h1 d8h4 h1g1 h4h2,1721,attraction kingsideattack long mate matein3 middlegame sacrifice
tn7NQ,r2q2rk/pp1n1ppp/2p1pb2/8/2B5/1PB1PPR1/P1QP1P1P/1K4R1 b - - 0 16,f6c3 c2h7 h8h7 g3h3 d8h4 h3h4,1896,attraction kingsideattack long master mate matein3 middlegame sacrifice
ywYNe,r7/3qkp2/p4p2/1pppp3/5n2/P2P1Q1P/1PP2PP1/R4RK1 w - - 2 26,f3g4 d7g4 h3g4 f4e2 g1h1 a8h8,1627,endgame kingsideattack long mate matein3
ZNEBP,8/8/6pk/4Q3/8/1q4PK/p4P2/8 b - - 1 45,b3b1 e5h8 h6g5 f2f4 g5f5 h8e5,1714,endgame long master mate matein3 queenendgame
qs4Nv,6qk/p6p/1p3p2/3p1Q2/3Pp3/4P1BP/Pr4PK/8 b - - 5 35,b2a2 f5f6 g8g7 f6d8 g7f8 d8f8,1770,endgame long mate matein3
OmBFa,1Q6/p5pk/2p5/3p1rrp/3PpP1q/P3P2P/6K1/2R3R1 w - - 0 32,f4g5 f5f2 g2h1 h4h3 b8h2 f2h2,1834,deflection endgame long mate matein3
Rb3gp,2k3r1/ppqn1p2/4p2r/1Pp5/P1P5/2BP4/4QRB1/R5K1 w - - 3 25,a4a5 c7h2 g1f1 h2h1 g2h1 h6h1,1623,exposedking kingsideattack long mate matein3 middlegame sacrifice
vLy0m,2r5/1R1P2pp/5p1k/8/2p5/2Kr2B1/5PPP/2R5 w - - 1 35,c3b4 d3b3 b4a5 c8a8 b7a7 a8a7,1815,endgame long mate matein3
Pcime,1r6/1P6/8/3p1k2/3P2p1/5p2/5P1K/1R6 w - - 5 54,h2g3 b8h8 b1h1 h8h1 b7b8q h1h3,1870,endgame long mate matein3 quietmove rookendgame
M2hqD,2r5/pQ6/3kp3/2qp1p2/4nP2/2P5/PP4PP/R4RK1 w - - 1 23,g1h1 e4g3 h2g3 c8h8 b7h7 h8h7,1667,endgame long mate matein3 sacrifice
RaGRw,4r1Rr/7p/4bk2/2P1N3/5P1B/2n2K2/2P4P/8 b - - 5 34,f6f5 g8g5 f5f6 g5g6 f6f5 g6f6,1850,discoveredcheck doublecheck long mate matein3 middlegame operamate
FnXOA,3Rnk2/p1N2p1p/5q2/1pP3p1/1P5n/4P1PK/P3NP1P/3R4 w - - 10 39,c7e8 f6f5 g3g4 f5f3 e2g3 f3g2,1601,endgame fork long mate matein3
CU0vn,r3r1k1/pp1q1pb1/6P1/4n2p/3p4/PB1P2NK/1PPQ1nP1/R1B2R2 w - - 1 22,h3h2 e5f3 g2f3 d7h3 h2g1 h3g3,1815,deflection long mate matein3 middlegame sacrifice
Pzrk2,6k1/q6p/p2p2p1/1p2p1P1/2p1P3/2Pn3Q/r7/K2B3R w - - 0 34,a1a2 a7f2 d1e2 f2e2 a2a1 e2b2,1617,endgame exposedking long mate matein3
bYuFj,7r/ppk4q/3bQ1p1/PPp3P1/3p1P2/3P1n2/1P1B1R2/4R1K1 w - - 2 31,f2f3 h7h1 g1f2 h8h2 f2g3 h1g2,1677,exposedking fork long mate matein3 middlegame
Gct7Q,3kr2r/5p2/1N1pb3/8/4P1R1/3P4/PPP2bPP/1R1Q3K w - - 1 22,b6d5 h8h2 h1h2 e8h8 g4h4 h8h4,1675,attraction long mate matein3 middlegame pillsburysmate sacrifice
HlpBM,2r3k1/pN2Qp1p/3P2p1/8/3n4/1P4bP/P5P1/2r2BK1 w - - 3 33,d6d7 c1f1 g1f1 c8c1 e7e1 c1e1,1602,attraction long mate matein3 middlegame operamate sacrifice
Cu1zA,2r2rk1/ppp2ppp/3n4/3BN3/3P4/1Q4PR/P4q2/7K b - - 1 25,d6f5 d5f7 f8f7 b3f7 g8h8 e5g6,1676,long mate matein3 middlegame pin
MZnHz,8/8/1R3k2/5p1p/6p1/r5P1/4KP1P/8 b - - 1 36,f6g5 h2h4 g4h3 f2f4 g5g4 b6g6,1621,endgame long mate matein3 rookendgame
HNWLf,r2r2k1/2p2p2/p1p1bn1p/4N3/2P1Pp2/2N2Q2/P1q2PPP/1R2R1K1 w - - 0 18,e1e2 c2b1 c3b1 d8d1 e2e1 d1e1,1657,backrankmate fork long mate matein3 middlegame sacrifice
5jhLl,2r4r/pbkp2p1/5n2/2b2P2/1p6/3B2PP/PPP1Q2K/3RR3 w - - 1 24,d3a6 h8h3 h2h3 c8h8 e2h5 h8h5,1751,attraction long mate matein3 middlegame pillsburysmate sacrifice
Sa1e5,rn1k3r/pBpb2pp/5q2/2b5/4nP2/8/PPP3PP/RNBQ1R1K w - - 3 13,b7a8 e4g3 h2g3 f6h6 d1h5 h6h5,1670,kingsideattack long mate matein3 middlegame sacrifice
RjOVO,4r1k1/p4p2/2p1r3/8/3Q4/3P2P1/P4KP1/8 w - - 2 36,d4a7 e6f6 f2g1 e8e1 g1h2 f6h6,1662,endgame long master mate matein3 queenrookendgame
quMEP,r4rk1/p3q3/2K1p3/3p2pP/7Q/R7/P1P2P1P/6R1 b - - 0 39,e7a3 h4g5 g8f7 g5g7 f7e8 g7d7,1787,endgame exposedking long mate matein3
DblSy,6rk/1p2qr1p/p3p1p1/3pP1B1/3Pp2R/2P4R/PP4PP/6K1 b - - 1 30,e7f8 g5f6 g8g7 h4h7 h8g8 h7h8,1650,endgame kingsideattack long mate matein3 pin
dHcMf,8/4R3/P7/8/8/4Bkp1/4r3/5K2 w - - 3 45,a6a7 g3g2 f1g1 e2e1 g1h2 e1h1,1614,advancedpawn endgame exposedking long mate matein3
e72g5,r2q1r2/pp1n1p1k/2b4p/3p3R/4p1Q1/1P1PP1NP/1PP3P1/R5K1 b - - 3 20,d7f6 h5h6 h7h6 g3f5 h6h7 g4g7,1864,attraction long mate matein3 middlegame sacrifice
MGjux,3q1r2/1b1p2kp/2n3p1/6P1/1p3P2/1B1PQ3/1KP1N3/r3R2R b - - 4 26,a1e1 h1h7 g7h7 e3h3 h7g7 h3h6,1632,attraction long mate matein3 middlegame sacrifice
eQ1j5,2rkn3/pp4p1/7p/3Q4/8/2q5/6PP/3KR3 b - - 0 33,d8c7 e1e7 c7b6 e7b7 b6a6 d5b5,1764,endgame long mate matein3 trianglemate
8WAsg,8/6p1/5p1p/5K1k/8/6PP/8/8 b - - 4 52,g7g6 f5f6 g6g5 f6f5 g5g4 h3g4,1678,endgame long mate matein3 pawnendgame zugzwang
K014t,2r1R1k1/5p2/pb1p2p1/6q1/3n4/1Pr5/P5PP/4QR1K b - - 1 32,c8e8 e1e8 g8g7 f1f7 g7h6 e8h8,1826,long mate matein3 middlegame
YiOv1,2r3k1/4p1P1/p3N3/3P1P2/1r6/6K1/P1p5/7R b - - 2 45,c2c1q h1h8 g8f7 h8f8 c8f8 g7f8q,1677,advancedpawn collinearmove endgame exposedking long mate matein3 promotion
XKuHh,5r1k/pp2N1pp/2p1b3/4P3/7Q/7P/q5P1/6RK b - - 1 29,f8f2 e7g6 h8g8 h4d8 g8f7 g6h8,1607,endgame long mate matein3 pin
zMYXB,r1NQ4/pp2nN1p/2k1p3/3pP3/6P1/5q2/PBP2b1P/R2K3R w - - 1 21,d1c1 f2e3 c1b1 f3h1 b2c1 h1c1,1637,long mate matein3 middlegame queensideattack
GhuE6,4r3/p4Bpk/7p/1pp2p2/3p4/P2P4/1PP3QP/3q1N1K b - - 3 30,e8e1 f7g6 h7h8 g2a8 e1e8 a8e8,1805,endgame long mate matein3
LA9U9,6k1/pPp2pp1/8/2b5/2P1Q1qp/6P1/PP1r2KP/1R2R3 w - - 2 26,g2h1 d2h2 h1h2 g4g3 h2h1 g3h3,1764,attraction endgame long mate matein3 sacrifice
a3qI7,7k/1p2p1rp/3p4/2nP4/p4R1Q/4qP1P/Pr4PK/2R2B2 b - - 4 32,e3c1 f4f8 g7g8 h4d4 e7e5 d5e6,1777,clearance discoveredattack discoveredcheck enpassant long mate matein3 middlegame
JyYHx,2r3k1/p4pb1/1p1p1qp1/8/4p3/2P5/PP1Q1PP1/2KR3R w - - 2 24,d2d6 c8c3 c1b1 c3c1 b1c1 f6b2,1708,attraction discoveredattack endgame long master mate matein3 queensideattack sacrifice
AQvD3,5rk1/ppp2p1p/2n2Qp1/4p3/8/1Bq1P2P/P4PP1/3R2K1 b - - 0 17,c6a5 b3f7 f8f7 d1d8 f7f8 f6f8,1691,endgame kingsideattack long mate matein3 sacrifice
zS1Lw,r1bq1r1k/pp4pp/3p1p2/4p3/2BnP2N/2Q5/PP3PPP/R4R1K b - - 2 17,f6f5 h4g6 h7g6 c3h3 d8h4 h3h4,1634,kingsideattack long mate matein3 middlegame sacrifice
0ZTO6,r1b2rk1/1pp2ppp/p5n1/4q3/2B1N3/5Q2/PPP3PP/2KR3R b - - 1 16,g6h4 f3f7 f8f7 d1d8 e5e8 d8e8,1750,kingsideattack long mate matein3 middlegame pin sacrifice
lYbME,1r1k1b2/p3P3/2B2p2/3p4/K2N4/2P5/Pq6/6R1 b - - 0 36,f8e7 d4e6 d8c8 g1g8 e7d8 g8d8,1730,endgame exposedking long mate matein3
xNTeA,2k3r1/pp2n3/3p2r1/2p1p2Q/2P1P2P/4N1Pq/PP3P2/2R2RK1 w - - 1 23,c1c3 g6g3 f2g3 h3g3 g1h1 g3h3,1821,kingsideattack long mate matein3 middlegame sacrifice
3z0vv,5r1k/p1pq2p1/3bR2B/8/3Q4/1P3pPr/P1P2P2/4R1K1 w - - 0 30,e6e7 h3h1 g1h1 d7h3 h1g1 h3g2,1625,attraction fork long mate matein3 middlegame sacrifice
KMRRF,2k4r/ppRrQ1pp/4N3/n2Pq3/8/8/P4RP1/6K1 b - - 0 23,d7c7 f2f8 h8f8 e7f8 c8d7 f8d8,1663,long mate matein3 middlegame
Lqbip,2k4r/1pprBp1b/p1q1p3/8/2NP4/2P3P1/1P2QP2/R4RK1 w - - 1 24,c4e5 c6h1 g1h1 h7e4 h1g1 h8h1,1746,attraction discoveredcheck doublecheck kingsideattack long mate matein3 middlegame operamate sacrifice
a6H1P,5bk1/4pr2/P2p2p1/1Bp1n2p/2P1PP2/6q1/1BQ4R/RN4K1 w - - 0 35,c2g2 e5f3 g1h1 g3e1 g2f1 e1f1,1639,exposedking fork long mate matein3 middlegame
Rs00N,2kr4/1p4R1/4p3/p6P/4b3/2P5/Pq1B2Q1/2RK4 w - - 4 27,g2f2 e4f3 d1e1 b2c1 d2c1 d8d1,1764,deflection exposedking long mate matein3 middlegame operamate sacrifice
mGRed,5rk1/1Q3p1p/1p2pPp1/4P2P/Kp3B2/1BP1P1R1/P2r1P2/2q5 w - - 0 34,h5g6 c1a3 a4b5 a3a5 b5c6 a5c5,1706,long mate matein3 middlegame
XVke8,5rk1/p3qpb1/b1p1pn2/2P3B1/3P4/P3K2Q/1rB5/6RR b - - 2 33,b2c2 h3h8 g7h8 g5f6 h8g7 g1g7,1739,discoveredattack discoveredcheck long mate matein3 middlegame operamate sacrifice
y64Fv,3r4/1kp2p2/p1p4Q/2P1R1p1/3r4/6PP/PP3P2/2K5 w - - 0 30,h6g5 d4c4 c1b1 d8d1 g5c1 d1c1,1627,endgame long mate matein3 queenrookendgame
uMt2z,r2q2k1/pp1r1ppp/n1p5/6N1/3PR3/3Q4/PP3PPP/4R1K1 b - - 4 18,h7h6 e4e8 d8e8 d3h7 g8f8 h7h8,1627,clearance fork long mate matein3 middlegame sacrifice
9E13I,8/p4pp1/1p1p4/3kbQ2/8/1P2q2P/5R2/6K1 b - - 15 46,d5c5 f5c8 c5b4 c8c4 b4a3 c4a4,1756,endgame long mate matein3
WsWle,6k1/p5pp/1pqQp3/5p2/7n/6P1/PP3PK1/3R4 w - - 4 29,g2h3 c6g2 h3h4 g2h2 h4g5 h2h6,1652,endgame long mate matein3 sacrifice
UF2Wk,4rrk1/6p1/7p/p2p4/8/P2Q2R1/1P3qPP/3R3K w - - 2 31,d1g1 f2g1 h1g1 e8e1 d3f1 e1f1,1602,attraction endgame long mate matein3 sacrifice
bMYNL,5rk1/pp4pR/2pR2P1/4p3/1PPnP3/P1N5/2P2r2/2K5 w - - 1 23,d6d7 f2c2 c1b1 f8f1 c3d1 f1d1,1733,endgame fork long mate matein3
L868M,3r2k1/5pb1/6p1/6P1/1Q2R3/P6P/2qBPP2/4K3 b - - 0 30,d8d2 e4e8 g8h7 b4h4 g7h6 h4h6,1725,endgame long mate matein3
jWHAM,6r1/4R1p1/1pbr1n2/p4k2/P2p3P/1P4R1/5PP1/6K1 b - - 0 34,d4d3 g3g5 f5f4 g2g3 f4f3 e7e3,1610,endgame long mate matein3
bKdVt,4q2k/r4r1p/3p3b/2p1pP1Q/1p2P3/pP1P4/P1P3R1/1K4R1 b - - 0 29,h6g7 g2g7 f7g7 h5e8 g7g8 e8g8,1632,kingsideattack long mate matein3 middlegame
8tXLF,5rk1/7p/3N3P/1pR3pq/1PbQ1p2/P3P1K1/6P1/8 w - - 0 56,e3f4 h5h4 g3f3 f8f4 d4f4 h4f4,1645,endgame fork long master mate matein3
BAFC5,5qk1/7p/8/p1pNn1p1/PpPp2n1/1P1P2P1/5rBP/R1BQ2K1 w - - 4 22,c1g5 f2g2 g1g2 f8f2 g2h3 f2h2,1688,attraction kingsideattack long master mate matein3 middlegame sacrifice
GJ1GP,8/6p1/1Q2p1k1/3bn2r/5p2/1P6/P4PPP/R4RK1 w - - 1 29,a1d1 e5f3 g2f3 h5g5 g1h1 d5f3,1681,endgame intermezzo long mate matein3 morphysmate sacrifice
AKs2B,5rk1/4R1pp/8/2p5/4p3/B1P3bP/P2rP1B1/1R4K1 w - - 0 22,b1b7 d2d1 g2f1 f8f1 g1g2 f1g1,1675,exposedking long mate matein3 middlegame pillsburysmate
AJ4IF,3Rr1k1/R7/5B2/1P2p3/Pp6/1P5B/2q2P1P/4K3 b - - 1 39,e8d8 h3e6 g8f8 f6g7 f8e8 e6f7,1773,endgame exposedking long mate matein3
eC6Uc,r6r/pp1nbk2/4pp1p/q2p2p1/3N4/7P/P1P1QPP1/2R2R1K b - - 3 24,e6e5 e2h5 f7g8 h5g6 g8f8 d4e6,1675,long mate matein3 middlegame
jtyTC,6rk/4Q3/1p1p3p/p1pP1b2/2Pb1P1P/1P6/P7/7K w - - 0 37,e7d6 f5e4 h1h2 d4g1 h2h3 e4g2,1755,endgame exposedking long mate matein3 morphysmate
hiwmP,2rq2k1/Q6p/5np1/1p1p1bN1/1n6/2P1rN2/PP4P1/K5RR b - - 2 24,c8a8 a7f7 g8h8 h1h7 f6h7 f7h7,1609,kingsideattack long mate matein3 middlegame
syDPv,2r5/p2R3p/1q1Np1pk/4P3/1p6/8/PP1B2PP/5b1K b - - 3 28,h6h5 d7h7 h5g4 h2h3 g4g3 d6e4,1648,endgame long mate matein3
OCu8M,4rr1k/p1p3pp/2Q5/8/7q/8/PPPP1PPP/R1B2RK1 w - - 1 15,d2d3 h4f2 f1f2 e8e1 f2f1 e1f1,1780,kingsideattack long mate matein3 middlegame sacrifice
ljih5,5k2/8/p2p2p1/1ppPpn2/2P1q2P/1K2N3/PP3Q2/2B5 w - - 0 36,c4b5 e4d3 b3a4 d3b5 a4a3 b5b4,1862,endgame exposedking long mate matein3
gMNrU,4q3/1kp2rp1/8/1NQ4p/4PP2/1P4PP/P2r4/2R3K1 b - - 4 31,e8e4 c5a7 b7c8 c1c7 f7c7 a7c7,1724,discoveredattack endgame long mate matein3
ksMc9,5rk1/pR3ppp/q3p3/4P3/8/1P3Q2/Pr4PP/5RK1 b - - 1 25,a6a2 f3f7 f8f7 b7b8 f7f8 f1f8,1609,endgame long mate matein3 sacrifice
oldRH,r1b1kr2/pppp1Npp/8/8/2Bn3q/6n1/PPPP3P/RNB2QKR w q - 0 11,h2g3 h4g3 f1g2 d4f3 g1f1 g3e1,1623,exposedking kingsideattack long mate matein3 opening
6lgCv,7k/1p3p2/p1n5/3p1B1n/3P4/2N1bP1q/PPQ4P/R5rK w - - 0 30,a1g1 h5g3 g1g3 h3f1 g3g1 f1g1,1751,long mate matein3 middlegame pin sacrifice
7iTxc,6rr/2p1kp2/p1q1p3/P3P3/2PNNQn1/1P2b3/6PP/R4R1K b - - 6 26,c6e4 f4f7 e7d8 d4e6 d8c8 f7c7,1647,deflection long mate matein3 middlegame
Kz9DO,2r1k2r/1b1R1p2/3Qp3/8/PP3P2/4p1P1/2P2RB1/4q1K1 w k - 2 29,f2f1 h8h1 g2h1 e1g3 h1g2 g3g2,1771,exposedking long mate matein3 middlegame sacrifice
g2cCx,k2r4/1pB4R/p1p2p2/1qbp1P1Q/4p3/2P5/PP6/1K6 w - - 9 39,c7d8 b5d3 b1a1 d3f1 h5d1 f1d1,1750,backrankmate endgame long mate matein3
fGFY3,6k1/Q3R3/5pqp/4K3/2p3p1/2PrB1P1/P4P1P/8 w - - 0 43,e5e6 g6e4 e6f6 d3d6 e7e6 d6e6,1608,endgame long mate matein3
zMgHL,5rk1/1p3rbp/2p5/p1pPp1Qp/2P1P3/1Pq5/P7/5RRK b - - 5 27,g8h8 g5g7 f7g7 f1f8 g7g8 g1g8,1724,deflection kingsideattack long mate matein3 middlegame
JWkay,1k1r3r/pp3p2/4qpp1/8/3b4/3Q1PP1/PP2P1BP/R2R3K w - - 2 21,e2e4 h8h2 h1h2 d8h8 g2h3 e6h3,1869,attraction kingsideattack long master mastervsmaster mate matein3 middlegame sacrifice
oa4YM,1k3r2/p1p5/1pBP4/q3p3/7p/3Q4/PPP2r1P/1KR5 b - - 0 31,a5c5 d6c7 b8c7 d3d7 c7b8 d7b7,1610,advancedpawn attraction endgame long mate matein3 queensideattack
